issuekey,title,description,storypoint
USERGRID-538,improve uncaught errors http response,uncaught exception happens stacks rest layer throw java error response user responses could say internal server error tnine suggested could add time uuid error response correlate error logs track error user,1
USERGRID-539,test passing cpheadentitynull services tests,tests error emailflowittestappuseractivationresetpwdmail illegalargument cpheadenti emailflowittestappuserconfirmationmail illegalargument cpheadentity organizationittestcreateorganization illegalargument cpheadentity cannot,3
USERGRID-541,change current relation manager impl create indexing interface,add interface index appid entity read entity state cass read edges bidirectional index source target submit batch wait batch return future,5
USERGRID-542,export output password hashes,make sure export process outputs password hashes allow people want import user accounts able using api,5
USERGRID-543,add queue length status page,add queue length sqs akka etc data returned status,3
USERGRID-544,spike deadletter figure entities indexing problems,entities indexing issues time dead letter queue need understand indexing issues,3
USERGRID-545,endpoint checking storage consumed,move separate keyspaces tenant need endpoint monitor storage consumed keyspace followed ability show data consumed console notifications storage consumed add size entities add size index migrate field mapping index add endpoint getting storage app api managementorgsorgnameapplicationsappnamesize managementorgsorgnameapplicationsappnamesizecollectionname,3
USERGRID-546,ensure sqs consumers robust stop consuming messages,past reason sqs queue consumers stop processing messages please investigate ensure code robust add log messages current test confirm review jeff andor todd loop processing sqs messages robust,3
USERGRID-551,spike crosscollection graph filtering work,rest calls nature work get petsqlselect typecatbelongstoownersqlselect citydallas,5
USERGRID-552,make number shards map configurable,currently count map shards hard coded make config value change defaults retaining older versions need ability expand value configure runtime,1
USERGRID-553,modify graph edges use buckets per shard,heavy write load getting good load distribution across multiple row keys need add row key sharding graph edges avoid causing hotspots nodes,5
USERGRID-555,test migration entity versions,test migration upcoming release,3
USERGRID-556,update index prefix management app use cassandra keyspace name,need replicate test reindex oscillation issue environment,1
USERGRID-559,fixed add reindex resume,need ability resume reindexing make allentitiesobservable allow resume default way node performing migration fails restarted another node note also need way clear state via rest restart indexing,3
USERGRID-560,ensure usergrid addressed twodotodev,make sure gets,3
USERGRID-561,portal appears hang gets,logging portal appears hang returned catch error handle better,1
USERGRID-563,spike ability one usergrid instance delegate authentication another,design forthcoming,3
USERGRID-566,updating default accesstoken ttl app gives,put call organizations app update accesstoken ttl gives rest call documented fails twodoto twodotodev code handles api updated recently past month,3
USERGRID-567,validate external token usergrid central sso,requirement multiple usergrid systems cassandra cluster able authenticate admin users one central usergrid system giving admin users singlesignon sso across systems adding one new endpoint usergrid google doc explains complete design usergrid central sso design based earlier work anuff nate mccall,5
USERGRID-570,new apps dropdown click org administration page,creating apps portal sometimes takes long time reflect portal even usersme returns app list still reflected portal use add new app top page newly created app reflected app dropdown click org administration page see jeff get url recording issue reproduced addition sometimes immediate result application access authorized,3
USERGRID-572,add query parameter enable hiding sensitive information api resposnes,please add setting prevent qparams returned response andor add filter accesstoken clientidclientsecret returned response,1
USERGRID-575,disable admin user signups external token validation enabled,external token validation enabled see usergrid usergrid system delegating authentication central usergrid sso purposes new admin users register central usergrid,3
USERGRID-576,add metrics external token validation endpoint,use metricsfactory add metrics successful token validations unsuccessful token validations local admin user creation external token validation see usergrid,3
USERGRID-577,make cassandra keyspace names configurable,already done twodoto branch fixing little different keyspace names hardcoded java code usergrid usergridapplications locks keyspace name hardcoded spring config,3
USERGRID-579,exception trying postretrieve asset amazon,error package orgapacheusergridrestexceptions server error errorcreationtimestampdurationexceptioncomgoogleinjectcreationexceptionerrordescriptionguice creation errorsnn implementation comgooglecommonbasefunctionjavalangstring comgooglecommonbaseoptionaljavalangstring annotated orgjcloudssbucket boundn locating comgooglecommonbasefunctionjavalangstring comgooglecommonbaseoptionaljavalangstring annotated orgjcloudssbucketn parameter orgjcloudssblobstorefunctionslocationfrombucketnameinitlocationfrombucketnamejavan orgjcloudssblobstoreconfigsblobstorecontextmoduleconfiguresblobstorecontextmodulejavann implementation comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata boundn locating comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadatan parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata boundn locating comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadatan parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejavan locating orgjcloudsawssblobstoreawssasyncblobstoren parameter orgjcloudsawssblobstorestrategyinternalparallelmultipartuploadstrategyinitparallelmultipartuploadstrategyjavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata boundn locating comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadatan parameter orgjcloudsawssblobstoreawssblobstoreinitawssblobstorejavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation orgjcloudsblobstoredomainblobfactory boundn locating orgjcloudsblobstoredomainblobfactoryn parameter orgjcloudssblobstorefunctionsobjecttoblobinitobjecttoblobjavan locating orgjcloudssblobstorefunctionsobjecttoblobn parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation orgjcloudsblobstoredomainblobfactory boundn locating orgjcloudsblobstoredomainblobfactoryn parameter orgjcloudssblobstorefunctionsobjecttoblobinitobjecttoblobjavan locating orgjcloudssblobstorefunctionsobjecttoblobn parameter orgjcloudsawssblobstoreawssblobstoreinitawssblobstorejavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation orgjcloudsblobstoredomainblobfactory boundn locating orgjcloudsblobstoredomainblobfactoryn parameter orgjcloudssblobstorefunctionsobjecttoblobinitobjecttoblobjavan locating orgjcloudssblobstorefunctionsobjecttoblobn parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejavan locating orgjcloudsawssblobstoreawssasyncblobstoren parameter orgjcloudsawssblobstorestrategyinternalparallelmultipartuploadstrategyinitparallelmultipartuploadstrategyjavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation orgjcloudssdomainsobjectfactory boundn locating orgjcloudssdomainsobjectfactoryn parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjavan locating orgjcloudssblobstorefunctionsblobtoobjectn parameter orgjcloudsawssblobstoreawssblobrequestsignerinitawssblobrequestsignerjavan orgjcloudsawssblobstoreconfigawssblobstorecontextmodulebindrequestsignerawssblobstorecontextmodulejavann implementation orgjcloudssdomainsobjectfactory boundn locating orgjcloudssdomainsobjectfactoryn parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjavan locating orgjcloudssblobstorefunctionsblobtoobjectn parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation orgjcloudssdomainsobjectfactory boundn locating orgjcloudssdomainsobjectfactoryn parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjavan locating orgjcloudssblobstorefunctionsblobtoobjectn parameter orgjcloudsawssblobstoreawssblobstoreinitawssblobstorejavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation orgjcloudssdomainsobjectfactory boundn locating orgjcloudssdomainsobjectfactoryn parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjavan locating orgjcloudssblobstorefunctionsblobtoobjectn parameter orgjcloudsawssblobstorestrategyinternalsequentialmultipartuploadstrategyinitsequentialmultipartuploadstrategyjavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann implementation orgjcloudssdomainsobjectfactory boundn locating orgjcloudssdomainsobjectfactoryn parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjavan locating orgjcloudssblobstorefunctionsblobtoobjectn parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejavan locating orgjcloudsawssblobstoreawssasyncblobstoren parameter orgjcloudsawssblobstorestrategyinternalparallelmultipartuploadstrategyinitparallelmultipartuploadstrategyjavan orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejavann orgjcloudsrestconfigsynctoasync cannot used key fully specifiednn orgjcloudsrestconfigsynctoasync cannot used key fully specifiednn orgjcloudsrestrestcontextorgjcloudsawssawssclient cannot used key fully specifiednn implementation orgjcloudsrest boundn orgjcloudsrestconfigbinderutilsbind implementation orgjcloudsawssawssclient boundn orgjcloudsrestconfigbinderutilsbind errors error package orgapacheusergridrestexceptions comgoogleinjectcreationexception server error comgoogleinjectcreationexception guice creation errors implementation comgooglecommonbasefunctionjavalangstring comgooglecommonbaseoptionaljavalangstring annotated orgjcloudssbucket bound locating comgooglecommonbasefunctionjavalangstring comgooglecommonbaseoptionaljavalangstring annotated orgjcloudssbucket parameter orgjcloudssblobstorefunctionslocationfrombucketnameinitlocationfrombucketnamejava orgjcloudssblobstoreconfigsblobstorecontextmoduleconfiguresblobstorecontextmodulejava implementation comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata bound locating comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata bound locating comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejava locating orgjcloudsawssblobstoreawssasyncblobstore parameter orgjcloudsawssblobstorestrategyinternalparallelmultipartuploadstrategyinitparallelmultipartuploadstrategyjava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata bound locating comgooglecommonbasefunctionjavautilsetorgjcloudssdomainbucketmetadata orgjcloudsblobstoredomainpageset extends orgjcloudsblobstoredomainstoragemetadata parameter orgjcloudsawssblobstoreawssblobstoreinitawssblobstorejava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation orgjcloudsblobstoredomainblobfactory bound locating orgjcloudsblobstoredomainblobfactory parameter orgjcloudssblobstorefunctionsobjecttoblobinitobjecttoblobjava locating orgjcloudssblobstorefunctionsobjecttoblob parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation orgjcloudsblobstoredomainblobfactory bound locating orgjcloudsblobstoredomainblobfactory parameter orgjcloudssblobstorefunctionsobjecttoblobinitobjecttoblobjava locating orgjcloudssblobstorefunctionsobjecttoblob parameter orgjcloudsawssblobstoreawssblobstoreinitawssblobstorejava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation orgjcloudsblobstoredomainblobfactory bound locating orgjcloudsblobstoredomainblobfactory parameter orgjcloudssblobstorefunctionsobjecttoblobinitobjecttoblobjava locating orgjcloudssblobstorefunctionsobjecttoblob parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejava locating orgjcloudsawssblobstoreawssasyncblobstore parameter orgjcloudsawssblobstorestrategyinternalparallelmultipartuploadstrategyinitparallelmultipartuploadstrategyjava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation orgjcloudssdomainsobjectfactory bound locating orgjcloudssdomainsobjectfactory parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjava locating orgjcloudssblobstorefunctionsblobtoobject parameter orgjcloudsawssblobstoreawssblobrequestsignerinitawssblobrequestsignerjava orgjcloudsawssblobstoreconfigawssblobstorecontextmodulebindrequestsignerawssblobstorecontextmodulejava implementation orgjcloudssdomainsobjectfactory bound locating orgjcloudssdomainsobjectfactory parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjava locating orgjcloudssblobstorefunctionsblobtoobject parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation orgjcloudssdomainsobjectfactory bound locating orgjcloudssdomainsobjectfactory parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjava locating orgjcloudssblobstorefunctionsblobtoobject parameter orgjcloudsawssblobstoreawssblobstoreinitawssblobstorejava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation orgjcloudssdomainsobjectfactory bound locating orgjcloudssdomainsobjectfactory parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjava locating orgjcloudssblobstorefunctionsblobtoobject parameter orgjcloudsawssblobstorestrategyinternalsequentialmultipartuploadstrategyinitsequentialmultipartuploadstrategyjava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava implementation orgjcloudssdomainsobjectfactory bound locating orgjcloudssdomainsobjectfactory parameter orgjcloudssblobstorefunctionsblobtoobjectinitblobtoobjectjava locating orgjcloudssblobstorefunctionsblobtoobject parameter orgjcloudsawssblobstoreawssasyncblobstoreinitawssasyncblobstorejava locating orgjcloudsawssblobstoreawssasyncblobstore parameter orgjcloudsawssblobstorestrategyinternalparallelmultipartuploadstrategyinitparallelmultipartuploadstrategyjava orgjcloudsawssblobstoreconfigawssblobstorecontextmoduleconfigureawssblobstorecontextmodulejava orgjcloudsrestconfigsynctoasync cannot used key fully specified orgjcloudsrestconfigsynctoasync cannot used key fully specified orgjcloudsrestrestcontextorgjcloudsawssawssclient cannot used key fully specified implementation orgjcloudsrest bound orgjcloudsrestconfigbinderutilsbind implementation orgjcloudsawssawssclient bound orgjcloudsrestconfigbinderutilsbind errors comgoogleinjectinternalerrorsthrowcreationexceptioniferrorsexisterrorsjava comgoogleinjectinternalinternalinjectorcreatorinitializestaticallyinternalinjectorcreatorjava comgoogleinjectinternalinternalinjectorcreatorbuildinternalinjectorcreatorjava comgoogleinjectguicecreateinjectorguicejava orgjcloudscontextbuilderbuildinjectorcontextbuilderjava orgjcloudscontextbuilderbuildinjectorcontextbuilderjava orgjcloudscontextbuilderbuildviewcontextbuilderjava orgjcloudscontextbuilderbuildviewcontextbuilderjava orgapacheusergridservicesassetsdatasbinarystoregetcontextsbinarystorejava orgapacheusergridservicesassetsdatasbinarystorereadsbinarystorejava orgapacheusergridservicesassetsdatasbinarystorereadsbinarystorejava orgapacheusergridrestapplicationsserviceresourceexecutestreamgetserviceresourcejava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava comsunjerseyspicontainerjavamethodinvokerfactoryinvokejavamethodinvokerfactoryjava comsunjerseyserverimplmodelmethoddispatchabstractresourcemethoddispatchproviderresponseoutinvokerdispatchabstractresourcemethoddispatchproviderjava comsunjerseyserverimplmodelmethoddispatchresourcejavamethoddispatcherdispatchresourcejavamethoddispatcherjava comsunjerseyserverimplurirules comsunjerseyserverimplurirulessublocatorruleacceptsublocatorrulejava comsunjerseyserverimplurirulesrighthandpathruleacceptrighthandpathrulejava comsunjerseyserverimplurirulessublocatorruleacceptsublocatorrulejava comsunjerseyserverimplurirulesrighthandpathruleacceptrighthandpathrulejava comsunjerseyserverimplurirulessublocatorruleacceptsublocatorrulejava comsunjerseyserverimplurirulesrighthandpathruleacceptrighthandpathrulejava comsunjerseyserverimplurirulessublocatorruleacceptsublocatorrulejava comsunjerseyserverimplurirulesrighthandpathruleacceptrighthandpathrulejava comsunjerseyserverimplurirulesresourceclassruleacceptresourceclassrulejava comsunjerseyserverimplurirulesrighthandpathruleacceptrighthandpathrulejava comsunjerseyserverimplurirulesrootresourceclassesruleacceptrootresourceclassesrulejava comsunjerseyserverimplapplicationwebapplicationimplhandlerequestwebapplicationimpljava comsunjerseyserverimplapplicationwebapplicationimplhandlerequestwebapplicationimpljava comsunjerseyserverimplapplicationwebapplicationimplhandlerequestwebapplicationimpljava comsunjerseyserverimplapplicationwebapplicationimplhandlerequestwebapplicationimpljava,3
USERGRID-580,docs new central usergrid sso feature,documented nice new feature usergrid,2
USERGRID-581,implement ability createitemincollection using graph,fix broken test entitymanagerit labeled ownershipscopecorrect,3
USERGRID-584,test passing staleindexcleanup,seems like stale entities arent cleaned,1
USERGRID-585,test migration old index format new,test migration old index format new,3
USERGRID-589,complete snssqs async indexing api,publish sns consume sqs complete sqs indexing impl new message endpoint add new interface sqs memory service,3
USERGRID-592,spike investigate support central usergrid sso portal,central usergrid portal redirect user central usergrid instance loginregistration portal gets admin user token central usergrid sso system portal must validate usergrid system configured work spike design possible solution sso support portal,3
USERGRID-593,implement read graph edges query,query specified read graph edges read via elasticsearch low level seek logic exists relationmanager simply needs wire functionality new graph interface created cleanly implement test,5
USERGRID-595,hystrixcassandra exception falsely reported,api response hystrixcassandra error reported elasticsearch takes long cassandra errorhystrixruntimetimestampdurationerrordescriptionhystrixcassandra timedout fallback availableexceptioncomnetflixhystrixexceptionhystrixruntimeexception reproduced attaching debugger pausing esentityindexbatchimplexecute,3
USERGRID-596,confirm put name fetchquery,seeing large number fetchesqueries put name creates load therefore makes indexing take longer make sure hitting put name,1
USERGRID-599,cannot get events posted,posting event event collection way get individual event back query event attatched sample creating event sandbox immediately trying retrieve alansmacbookair apigeecorporationcurl post timestamp counters mycounter action post application eaeeaedc params path events uri entities uuid caaebafdaa type event created modified timestamp counters mycounter message null metadata path eventscaaebafdaa timestamp duration organization twyder applicationname sandbox alansmacbookair apigeecorporation curl get errorserviceresourcenotfoundtimestampdurationexceptionorgapacheusergridservicesexceptionsserviceresourcenotfalansmacbookaalansmacbooalala,3
USERGRID-607,implement deleting edge index,querying edges deleting bulk async using async index service,1
USERGRID-608,refactorcomplete delete entity,worms refactor relation manager async service async async event service starts process look indexingservice,2
USERGRID-613,reindex endpoint casesensitive,reindex endpoint work due case sensitivity,1
USERGRID-614,refactor compaction operations declarative,currently event system originates may points graphmanager collectionmanager fire events compaction causing issues event orchestration aggregate events core tier quick refactor needs occur following need happen define new compaction interfaces entitycollectionmanager graphmanager refactor existing code invoked events invoke compaction higher level mark sill occur compaction deferred runtime allows separate distributed subsystem created,3
USERGRID-639,entity return collection qlselect,entity exists orgappcollectionname returned orgappcollectionqlselect reference,3
USERGRID-640,entities created portal create collection get persisted,portal use create collection button create collection must specify first entity form appear entity gets persisted collection recreated usergrid free version,3
USERGRID-641,implement search connections core,entityconnectionsittestentityconnectionsmembership null entityconnectionsittestentityconnectionssimple null failing,3
USERGRID-642,test passing staleindexcleanup failing due old version getting returned search,javalangassertionerror expected eedfebaeceffb actual efebaeceffb click see difference orgjunitassertfailassertjava orgjunitassertfailnotequalsassertjava orgjunitassertassertequalsassertjava orgjunitassertassertequalsassertjava orgapacheusergridcorepersistencestaleindexcleanuptesttestupdateversionmaxfirststaleindexcleanuptestjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava orgjunitrunnersmodelframeworkmethodrunreflectivecallframeworkmethodjava orgjunitinternalrunnersmodelreflectivecallablerunreflectivecallablejava orgjunitrunnersmodelframeworkmethodinvokeexplosivelyframeworkmethodjava orgjunitinternalrunnersstatementsinvokemethodevaluateinvokemethodjava orgjunitinternalrunnersstatementsrunbeforesevaluaterunbeforesjava orgjunitinternalrunnersstatementsrunaftersevaluaterunaftersjava orgapacheusergridcoreapplicationevaluatecoreapplicationjava orgjunitrulesrunrulesevaluaterunrulesjava orgjunitrunnersparentrunnerrunleafparentrunnerjava orgjunitrunnersblockjunitclassrunnerrunchildblockjunitclassrunnerjava orgjunitrunnersblockjunitclassrunnerrunchildblockjunitclassrunnerjava orgjunitrunnersparentrunnerrunparentrunnerjava orgjunitrunnersparentrunnerscheduleparentrunnerjava orgjunitrunnersparentrunnerrunchildrenparentrunnerjava orgjunitrunnersparentrunneraccessparentrunnerjava orgjunitrunnersparentrunnerevaluateparentrunnerjava orgapacheusergridcoreitsetupimplevaluatecoreitsetupimpljava orgjunitrulesrunrulesevaluaterunrulesjava orgjunitrunnersparentrunnerrunparentrunnerjava orgjunitrunnerjunitcorerunjunitcorejava comintellijjunitjunitideatestrunnerstartrunnerwithargsjunitideatestrunnerjava comintellijrtexecutionjunitjunitstarterpreparestreamsandstartjunitstarterjava comintellijrtexecutionjunitjunitstartermainjunitstarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava comintellijrtexecutionapplicationappmainmainappmainjava,3
USERGRID-643,implement reindex collection,performanceentityrebuildindextestrebuildonecollectionindex null,3
