issuekey,title,description,storypoint
DM-3639,ocsccsdaqdm teleconference april,prepare attend halfday teleconference ocs issues,2
DM-3640,ocsccsdaqdm workshop iii may,prepare attend ocssubsystems workshop slac may,6
DM-3641,firefly server side extensions using stack,design implement control system extend firefly server side capabilities using task stack make easier use stack customized data processing,40
DM-3642,support ocs revision lse lse,support ocs efforts update lse create new associated document lse getting current versions change control allow complete round work lse,20
DM-3643,install stack get familiar current task concept,install stack get familiar current task concept getting ready use task firefly server side extension capability link tutorial,6
DM-3644,support design firefly core system using react flux,working loi design firefly core system based react flux frameowrk,4
DM-3645,support design firefly core system using react flux,working loi design firefly core system based react flux frameowork,4
DM-3646,lse ocsccsdaqdm workshop july,work associated workshop series held ncsa july,2
DM-3647,preliminary suit design,working suitwg produce preliminary design suit,54
DM-3648,suit design document outline,suit design document outline,2
DM-3650,ongoing support camera team uiuc,attend uiuc weekly meeting give support needed,2
DM-3651,makediscreteskymaprunnercall mishandled returning results,makediscreteskymaprunnercall fail selfdoreturnresults true due trying reference undefined variables least approximately copy problem fixed pipebase taskrunner makediscreteskymaprunnercall fixed similar way like taskrunner changed return pipebase struct,2
DM-3652,suit design document outline,work gregory suit design document outline requirements flow making sure design system satisfying current requirements use cases collection least one typical use case major science theme levels different users novice treat web portal archive get information dont know much lsst novice expert ideas special functions would like knowledge lsst data domain expert knows lsst data well want special functions ready use savvy expert knows lsst data well like use api programming functions different levels users system design system diagram details different parts firefly server firefly client firefly server extension firefly javascript api firefly python api firefly python api jupyter notebook python applications workspace level data sui web portal sketch workflow dependency capabilities institutes development test plan timeline deployment plan,1
DM-3653,suit design document outline,work john rector suit design document outline,1
DM-3654,summarize current lse status intro new personnel,arrival new telescope site personnel especially telescope scientist sthomas prepare summary current state lse open issues,4
DM-3656,data loader doesnt work match tables,qservdataloaderpy fails load match tables invoke correct partitioner executable css parameters required match tables passed css update code,1
DM-3657,create change request lse,create change request lse tcs icd,2
DM-3658,discussions lse telescope site personnel,pursue interactions telescope site personnel regarding lse particular issues surrounding calibration data products wavefront guider data analysis pipelines covers work end august,3
DM-3659,initial discussions patrick ingraham,story catchall preliminary conversations lse new calibration instrumentation scientist patrick ingraham,1
DM-3661,configure vms provide additional slots task switching,set new set slots used execute overlapping thread execution alert production limited resources time means reconfiguring worker nodes provide additional slots split worker nodes two sets,3
DM-3663,basis hsc integration test,need assemble basis integration test using hsc data protect hsc processing obssubaru upstream changes includes assembly required data basic mechanism test mechanics data release production sufficient square team take incorporate jenkins system addition scientific validation deferred,4
DM-3664,rename parameter vector methods afwgeomellipses,nlust notes writeparameters readparameters methods ellipse classes confusingly named especially compared similar methods measmodelfitmodel,2
DM-3665,improve test coverage cmodel failure modes,cmodel large number failure modes largely dealing different kinds problems inputs correspondingly large number flags also fairly complex logic determining flags set simultaneously combinations need tested may useful capturing conditions runs real data,6
DM-3667,psfex build plplot installed,configure phase psfex checks presence plplot plplot found build fails least mac using homebrew code binsh libtool tagcc modelink clang iuserstimjworklsstswsrcpsfexlapackfunctionsinclude psfex checko contexto cploto diagnostico ffto fieldo fieldutilso fitswcso homoo maino makeito makeito misco pcao prefso psfo sampleo sampleutilso vigneto wcsutilso xmlo fitslibfitsa levmarliblevmara wcslibwcsca luserstimjworklsstswstackdarwinxfftwgfdbadaaeeelib lfftwf luserstimjworklsstswsrcpsfexlapackfunctionslib llapackstub lfc lplplotd libtool link clang iuserstimjworklsstswsrcpsfexlapackfunctionsinclude psfex checko contexto cploto diagnostico ffto fieldo fieldutilso fitswcso homoo maino makeito makeito misco pcao prefso psfo sampleo sampleutilso vigneto wcsutilso xmlo fitslibfitsa levmarliblevmara wcslibwcsca luserstimjworklsstswstackdarwinxfftwgfdbadaaeeelib userstimjworklsstswstackdarwinxfftwgfdbadaaeeeliblibfftwfdylib luserstimjworklsstswsrcpsfexlapackfunctionslib llapackstub lfc lplplotd undefined symbols architecture plwid referenced cplotdrawloccoordgrid cploto cplotfwhm cploto cplotellipticity cploto cplotmoffatresi cploto cplotasymresi cploto cplotcounts cploto cplotcountfrac cploto symbols found architecture code particular error caused psfex using deprecated plplot api plwid enabled default whose name translated cplwid plplot change occurred version released assume upstream psfex fix given lsst need plplot functionality think simplest fix may well disable test plplot version seems likely reasonable number systems wild plplot installed inclined think blocker release lucky people upgraded plplot installs version plplot change name library libplplotd libplplot psfex hardwired former rather using pkgconfig results configure finding plplot dont think eventuality likely though,1
DM-3670,obstest needs override mapcamera stdcamera,butler cant get camera unless mapcamera stdcamera defined correctly cases camera built mapcamera method case obstest camera built constructor mapper stdcamera return camera attribute,1
DM-3672,webserv unit tests,implement unit testing across webserv components use either sqlite backend mock objects mock results emulate database interaction,10
DM-3673,gather candidates verification datasets identify collaborators,identify candidate verification sets first instance datasets extant processed data used oneoff reductions lsstapps allow preliminary assessment current quality science perspective identify people within project effort expertise interest available contribute effort,10
DM-3674,present verification approach ahm,present talk ahm seed verification effort seek feedback,10
DM-3675,resourcing verification runs,identify required resources verification runs communicate ncsa,2
DM-3677,hsc backport cleanup interpolation tasks implement usefallbackvalueatedge,port changesets hsc,4
DM-3678,hsc backport standalone updates star object selection,involves pulling following standalone nonticket hsc commits updated star selection algorithm appropriate config parameter unit test testpsfdeterminationpy remove hsc specific codes note reverts unwanted cameraspecific clauses added first commit may squash add desired features objectsizestarselector push nonfatal errors debug level dont use focal plane coordinates anywhere detector may none fixed axis labels improved psf debugging plots worked star selector,1
DM-3679,allow buildingpublishing components branches master,support xrootd within stack currently complicated fact qserv depends features available upstream master available upstream nonmaster branch since currently publish packages master means lsst fork xrootd cannot pure fork end mergingrebasing upstream branch forcepushing downstream master upstream downstream xrootd repos thus completely different branch topologies labels etc history master lsst fork continually rewritten carry local patches forward processes adopting upstream changes lsst fork pushing lsst changes back upstream cumbersome confusing labor intensive proposed extend tools allow publishing components branches master would allow xrootd example pure fork upstream could create branch based upstream branch carry downstream patches release functionality could used similarly current components would convenient track upstream repo directly andor carry changes git instead agglomerated patch file might want update frequently andor contribute general purpose changes back upstream regularly prs etc,2
DM-3681,jira pmcs evm integration,epic captures management support requests nonsped activities covered wbs included epics,100
DM-3684,release engineering part two,epic covers testing coordination work associated making engineering official releases code support,40
DM-3685,evaluate gitlfs,want try gitlfs evaluate suitability solution storing binary data repos want know compares usability terms gitannex gitfat etc,17
DM-3686,fix path compiler version detection qserv scons,recently merged compiler version testing done using tools regular path inconsistent scons tools reset path executing actions want two things propagate path command execution use scons tools run cxx version instead tools keep things consistent,1
DM-3687,revisit kpis image access,need come kpis image query access,4
DM-3688,lsstdmstackdemo failure,viz code bindemosh bincompare detectedsourcestxtexpected detectedsourcestxt failed max difference tolerance column basegaussianfluxflux failed max difference tolerance column basegaussianfluxfluxsigma failed max difference tolerance column basepsffluxflux failed max difference tolerance column basepsffluxfluxsigma code lsstapps,2
DM-3690,forward communitylsstorg discourse notifications existing mailman lists,setup system forward new post notifications categories appropriate legacy mailman email list counterparts discourse source categorymailmain forward list teamdmstaff announcementsdmannounce notificationsdmdevel implemented send notice communications replies occur discourse mailing lists readonly also send notice dmusers deprecated,7
DM-3691,calibratetask outdated incorrect code handling aperture corrections,cfhtspecific calibratetask tries apply aperture correction measuring early later right time error probably effect final results confusing needlessly divergent standard calibratetask required changes small plan test running boutignys cfht demo,1
DM-3692,hsc backport allow fraction psf candidates reserved fitting,port changesets hsc provides ability reserve fraction psf candidates psf fitting order check overfitting cross validation,1
DM-3693,hsc backport allow photometric astrometric calibrations required,port standalone changesets calibrate make astrometry failures nonfatal fixup calibrate make astrometry failures nonfatal fixup likely squashed make failure match sources nonfatal calibrate restore original wcs initial astrometry solution move calibratetask processimagetask processccdtask processcoadd set detection use declared variances adapt removal calibratetask processimagetask pipetasks hsc tickets hsc background saved processccd hsc psf catalog scatter large coadds,2
DM-3694,decrease buildbot frequency,buildbot frequency two builds one machine time ncsa one stop people needing buildbot runs eups publish wait build since done jenkins,1
DM-3695,add unit tests secondary index,qproctestindexmapcc sketchy doesnt perform test boostcheck improved really cover code related secondary index mock secondary index required qprocfakebacken strengthened,8
DM-3697,install squid proxy ccinp build node,add one current sprint required access docker hub inp cluster also need automatedocument test build nodes reviewed inp sysadmins cheers,4
DM-3698,replace trace loglevel pipebase argumentparser,replace trace argument enhanced version loglevel supports named values numeric log levels negative trace levels simplifies interface users potentially reduces log leveltrace level confusion though wont fully happen finish replacing use pexlogging trace debug log work already done part needs copied minor changes since named trace levels pexlogging,1
DM-3700,literature search dcr sullivan,literature find relevant seminal papers dcr outcome bibliography executive summary posted discourse,15
DM-3701,setup conduct conversation dcr project,advertise conduct broadly advertised videocon dcr context diffim result minutes ideally would come meeting list possible techniques dealing dcr preferentially sorted priority,4
DM-3702,assemble report dcr,everything learned literature search project wide meeting synthesized single readable report details expected effects dcr difference imaging well possible mitigation techniques may involve preliminary analysis work measure effectiveness various techniques note expect two weeks work two people thus story points dont know assign story two people,40
DM-3703,port suspect pixel flags measbase,pull hsc pixelflags suspect suspect center measalgorithms measbase additionally places measbase possibly algorithms well set flags comments set suspect flag available places updated use ported bit relevant commit found discussed may also necessary add update unit test make sure flag set appropriately,4
DM-3704,refactor imagedifferencetask split two tasks,issue modernize diffim task running refactored use new measurement tasks reference loading wherever possible also remove one code used past reports measurement split task resulting task general general make hard run issue split three issues split monolithic task imagedifferencetask creates image difference processdiffim perform detection measurement image differences calexps refactorclean new imagedifferencetask refactorclean new processdiffimtask,10
DM-3706,fix eventlog references ctrlorca,couple references eventlog ctrlorca object longer exists,4
DM-3707,qserv scons copy files variantdir,people happy current scons setup copies source files source directories variantdir makes harder trace errors using tools like eclipse debug code would nice get rid extra copy still want separate build directory variantdir simple enough think need testing course,2
DM-3749,scons build lapackfunctions psfex fails sconsflags set,scons build system unaware extra flags may set sconsflags environment variable used scons utils cause build fail package needs behave properly build presence flags,2
DM-3750,prototype drp sequence using decam data,learn lsst stack prototype sequence data release production using decamdes data inputs assignees hsinfang chiang robert gruendl duration september february,100
DM-3751,refine design specification requirements analysis level level systems,review existing design documentation gathering requirements level systems specify functional physical breakdown systems longterm planning building production infrastructure needed ncsa assignees petravick jason alt paul wefel steve pietrowicz margaret gelman duration september december,75
DM-3753,margarets mgmt activities august,local coordination meetings dmlt meetings lsst workshop conference hiringinterviewing budget review prep invoice rebreakouts july tpr etc,28
DM-3756,implement feature sets requested sui drp processing process execution framework,extend process execution framework feature sets requested sui drp processing assignees matias carrasco kind,38
DM-3757,operations planning archive dac towgtpwg,develop use cases plan operations technical operations working group technical proposal working group assignees petravick margaret gelman chris pond robert gruendl duration september january,58
DM-3758,expose table metadata via metaserv,sui team would find useful get counts columns table ideally counts columns tables given database one request theyd also find useful could send column description,6
DM-3759,analyze qserv kpis,improve script analyzing kpis measure document kpis,24
DM-3760,support operation development infrastructure lsstdev,administrative support operate lsst development cluster lssts use ncsa openstack nebula includes planned maintenance activities loeemergent work expect fte day per week assignees bill glick matt elliot bruce mather paul wefel duration september february,49
DM-3761,sizing model storage costing update,question raised much would cost keep last two data releases readilyaccessible storage spinning disk require changing several numbers formulas ldm storage sizing model observing results propagate ldm cost model checking make sure everything makes sense nothing overlooked assignees jason alt duration september,6
DM-3762,refine file system policies services,refine data management policies services data retention backup policies ideally would draft november dmlt meeting assignees jason alt james parsons duration october november,13
DM-3764,czar dies parser throws exception,running query mistakenly uses scisqlsptinbox instead qservsptinbox codeselect objectid coordra coorddec smmbremertondeepcoaddforcedsrc scisqlsptinboxcoordra coorddec code kills czar error message czar log file codeerror ccontroluserqueryfactory buildccontroluserqueryfactorycc invalid query parseexceptionparse errorantlrunexpected token scisqlsptinboxcode need change code random query kill czar story involves fixing czar die parser chokes syntax,6
DM-3765,registryfree butler look information related data type,butler reading information particular observation time length input datasets file representation order provide rendezvous calibration data another repository registry today read handled geninputregistrypy butler doesnt need look dataset theres registry read necessary ultimate test run processccdpy cmdlinetask runs instrument signature removal repository contains raw frames require one set calibrations pick correct ones would condensed unit test,12
DM-3766,add butler access calibration data obsdecam,goals something ingest calibration data create calibration registry calibregistrysqlite add mapping class calibration decammapper make butler able get biasflatfringe include calib testdatadecam add unit test retrieving calib data summary new task ingestcalibspy added pipetasks parsing calibration data creating calibration registry decam customized configuration added decamcalibsparsetask obsdecam pipetasksingestpy modified slightly general use original behaviors kept default calibration data decam communitypipeline products including nightlymastercal biasflat downloadable noao science archive fringe latest version also lsstdecamcaldecammastercal note files two sources different formats mef one hdu detector one singlehdu fits detector new butler dataset types biasflatfringe added along functions standardize exposures decammapper tests retrieving biasflatfringe butler added testdatadecam used unit tests lsstdevlssttestdatadecam known caveats future users task could bit noisy ingesting decam calibration data products given variety data products hand might rather reminders letting pass silently wouldnt surprised future decam communitypipeline products appear different formats depending different become decamcalibsparsetask might might need future modifications,21
DM-3768,resolve issues found endtoend system exercise,items need take care finish endtoend system,8
DM-3769,access database created populated bremerton endtoend system,collect information tables populated bremerton endtoend exercise use suit access using dax api,2
DM-3770,build sui system ncsa use right database tables,due changes database tables system rebuilt,1
DM-3771,resolve issues accessing newly populated tables,several issues need resolved system work properly,5
DM-3772,fix compiler detection nondefault gccg compiler,scons cxxg launches version returns debian nevertheless supported qserv compiler detection tool support added,1
DM-3773,add runid option eventappender,runid needs added option eventappender allow event logging selectors receive events particular run,3
DM-3774,lsstbuilds default ref reposyaml support broken building multiple packages,problem default ref reposyaml support implemented discovered last friday shortly deploying feature production systems default ref xrootd changedoverridden reposyaml legacymaster worked expected tested setting xrootd sole lsstswbuildsh product running rebuild hand however building package pulled xrootd recursive dependency master branch used case manually tested,1
DM-3775,hsc backport updates tract patch finding,port following hsc updates tracts patches found listed given set coordinates standalone commits associated ticket add findtract findtractpatchlist ringsskymap move ringsskymapfindtractpatchlist baseskymapfindclosesttractpatchlist small bug fix ringsskymapfindtract add fast findtractpatchlist ringsskymap fixed problems regarding poles wrap add spaces around match lsst standard coding style,1
DM-3776,ldm consistency update,due year gap original authoring date ldm recent update costing update caused document less self consistent desired work costing updates document useful target costing umbrella,3
DM-3777,server side preparation histogram plot,initialization server needs return following summary table numeric columns column name description unit min max values number points given column binning options return table bins first column numinbin number points bin second column binmin bins lower bound third column binmax bins upper bound added detailed requirement tatiana implementation ticket two search processors similar ipactablefromsource search processor search processors located educaltechipacfireflyserverquery package produce ipac table getting table statistics input input first search processor tableserverrequest treq searchrequest parameter set searchrequest parameter serialized json string represent search request search processor parameter determines input ipac table obtained input ipac table produced similarly ipactablefromsource produces result processor parameter set parse searchrequest parameter keyvalue pairs parameters search request use jsonsimple library jsonobject searchrequestjson jsonobjectjsonvalueparsetreqgetsearchrequest searchrequestjson null object param searchrequestjsonkeyset string name stringparam string value stringsearchrequestjsongetparam one parameters serverreuqestidkey tells search processor use obtain input ipac table output output ipac table produced first search processor contain columns columnname description unit unit empty string min max numpoints number nonnull values getting histogram data input input second processor tableserverrequest treq searchrequest parameter set exactly searchrequest parameter item plus binningoptions binningoptions parameter serialized json object following keys object properties algorithm fixedsizebins binsize column wavelength scale linear min max notes algorithm simple fixed size binning future well need add variable size bins algorithm described beginning assume column column name expression based several columns scale linear log min max define filter points included histogram calculation absent absent filter needs applied output output ipac table produced second search processor contain columns numinbin binmin binmax order table sorted binmin binmax row always less equal binmin row number points bin skip bin,12
DM-3778,fix compiler warns protobuf clients,google protobufs includes unnecessary semicolons supplied header files generate lot compiler warnings compiling client packages proposed fix add patch eups protobufs package remove offending semicolons,1
DM-3779,clean gcc eclipse code analyzer warns,weve ignoring accumulating warns qserv build time possible develop qserv eclipse would useful address warns analyzer issues start notice new ones pop,1
DM-3780,rationalize lsstxrootd repo maintenance procedures,procedure pullingpushing xrootd changes fromto upstream official xrootd repo cumbersome confusing errorprone buildbot support releasing packages branches master given reasonably replace lsstxrootd repo fresh genuine fork shared history upstream carry lsstspecific work forward devbranch make much easier track contribute xrootd project moving forward existing legacy branches tags migrated fresh fork historical builds broken,1
DM-3784,operation joint coordination council,activities associated implementation moa establishing ccinp satellite processing center operations includes preparation execution monthly jcc meetings well facetoface meeting intense coordination scheduled early november assignees petravick margaret gelman jason alt robert gruendl duration september february,56
DM-3785,processing control emergent work,bucket epic bug fixes minor work falls outside planned epics assignees steve pietrowicz greg daues matias carrasco kind hsinfang chiang james parsons duration september february,30
DM-3786,update sizing model february refresh technology costing,biannual refresh sizing model ldm including updates costing technology first technology refresh least years anticipate take considerable amount time prepare gain insight technology costing trends activity includes attending midnov assignees jason alt duration november january,38
DM-3787,liaise groups commission openstack lsst,greg appointed service manager ncsa nebula lsst work lsst developers ncsa system engineers commission openstack lssts use assignees greg daues duration september february,47
DM-3788,hardware purchasing plan,annual acquisition strategy document describes capabilities hardware compute cycles software licenses etc planned procurement fiscal year consider systems satisfy needs developers systems prototyping production infrastructure etc assignees jason alt bill glick duration september october,11
DM-3791,evaluate pastry dht implementation,david keller kademlia implementation used earlier prototype bugslimitations try find better offtheshelf dht integrate prototype framework,6
DM-3792,obstest data misassembled,obstest images misassembled need regenerated may affect existing unit tests rely data,2
DM-3796,remove installnametool fix libpythondylib anaconda package,sim merged able remove code uname darwin run installnametool libpythonxxdylib dynamic libraries anaconda entry prefixliblibpythondylib installnametool entry entry done code eupspkgcfgsh eups anaconda package still galsim build correctly,1
DM-3797,enable ssl communitylsstorg,enable ssl discourse site communitylsstorg,1
DM-3798,update flag names config override files current conventions,deblendmasked deblendblendedness flag names measdeblender need updated use underscores instead periods various flag names examples scripts also need updating underscore camelcase format search flags throughout database revealed number config files need updating current conventions also included,1
DM-3800,testprocessccdpy computes values different macos linux,teststestprocessccdpy runs processccd visit obstests data repository result macos surprisingly different linux least one case psfshapegetixx computes macos linux iyy ixy likely different worth checking computed values well differences likely indicate something wrong obstest processccd way test runs processccd showed part fixing clear changes actually caused increased difference macos linux difference always large masked intentionally generous tolerance unit test,2
DM-3801,gains obstests amplifier table appear incorrect,gains obstests cameras amplifier table set values reported headers lsstsim raw data used generate obstests raw data one nominal gain used amplifiers however rhl reports gains incorrect measured following gains scaling nominal gains median values biassubtracted data code amp meas curr name gain gain code could simply adopt values would like understand gains far reported phosim raw data,4
DM-3802,obstests sensor shown degrees rotated desired camera coords,plotting obstest sensor using lsstafwcamerageomutilsplotfocalplane image short wide rectangle suggests camera coordinate frame rotated degrees ccd coordinate frame pixels pixels would prefer camera frame ccd frame orientation,1
DM-3803,fix qserv compiler warnings clang,qserv triggers numerous warnings clang full details attached ticket summarize distinct warnings classes protobuf code userstimjworklsstswstackdarwinxprotobuffbfbaincludegoogleprotobufunknownfieldseth warning anonymous types declared anonymous union extension wnestedanontypes mutable union code qserv code file included coremodulessqlstatementcc coremodulessqlschemah warning schema defined struct previously declared class wmismatchedtags struct schema coremodulessqlstatementh note mean struct class schema forward struct code code coremodulesprotoworkerresponseh warning workerresponse defined struct previously declared class wmismatchedtags struct workerresponse coremodulesccontrolmergingrequesterh note mean struct class workerresponse struct code code file included coremodulesqanaquerymappingcc coremodulesqprocchunkspech warning chunkspec defined struct previously declared class wmismatchedtags struct chunkspec coremodulesqanaquerymappingh note mean struct class chunkspec struct code code coremodulesqanatableinfoh warning dirtableinfo defined struct previously declared class wmismatchedtags struct dirtableinfo tableinfo coremodulesqanatableinfoh note mean struct class dirtableinfo struct coremodulesqanatableinfoh warning childtableinfo defined struct previously declared class wmismatchedtags struct childtableinfo tableinfo coremodulesqanatableinfoh note mean struct class childtableinfo struct coremodulesqanatableinfoh warning matchtableinfo defined struct previously declared class wmismatchedtags struct matchtableinfo tableinfo coremodulesqanatableinfoh note mean struct class matchtableinfo struct file included coremodulesqanacolumnvertexmapcc coremodulesqanarelationgraphh warning struct vertex previously declared class wmismatchedtags struct vertex coremodulesqanacolumnvertexmaph note previous use class vertex file included coremodulesqanacolumnvertexmapcc coremodulesqanarelationgraphh warning vertex defined struct previously declared class wmismatchedtags struct vertex coremodulesqanacolumnvertexmaph note mean struct class vertex struct code code coremoduleswbasebaseh warning scriptmeta defined struct previously declared class wmismatchedtags struct scriptmeta coremoduleswbasetaskh note mean struct class scriptmeta struct code code file included coremodulesparserbooltermfactorycc coremodulesquerypredicateh warning lsstqservquerygenericpredicateputstream hides overloaded virtual function woverloadedvirtual virtual stdostream putstreamstdostream coremodulesquerypredicateh note hidden overloaded virtual function lsstqservquerypredicateputstream declared different qualifiers const none virtual stdostream putstreamstdostream const code code coremodulesparserfromfactorycc warning unused function walktosiblingbefore wunusedfunction inline refast walktosiblingbeforerefast node int typeid coremodulesparserfromfactorycc warning unused function getsiblingstringbounded wunusedfunction getsiblingstringboundedrefast left refast right code code file included coremoduleswschedchunkdiskcc coremoduleswschedchunkdiskh warning private field completed used wunusedprivatefield bool completed code code file included coremodulesparserpredicatefactorycc coremodulesquerypredicateh warning lsstqservquerygenericpredicateputstream hides overloaded virtual function woverloadedvirtual virtual stdostream putstreamstdostream coremodulesquerypredicateh note hidden overloaded virtual function lsstqservquerypredicateputstream declared different qualifiers const none virtual stdostream putstreamstdostream const code code coremodulesparserwherefactorycc warning binding reference member stack allocated parameter wdanglingfield printexceptcheck coremodulesparserwherefactorycc note instantiation member function lsstqservparserprintexceptlsstqservparsermetacheckprintexcept requested printexceptmetacheck pmc coremodulesparserwherefactorycc note reference member declared check code code coremodulesrprocprotorowbuffercc warning unused variable largerowthreshold wunusedconstvariable int const largerowthreshold code code coremodulesutiltestiterableformattercc warning suggest braces around initialization subobject wmissingbraces stdarraystdstring iterable code code file included coremodulesqdispxrdssimockscc coremodulesqdispxrdssimocksh warning private field executive used wunusedprivatefield executive executive code code coremodulesxrdossqservosscc warning unused function print wunusedfunction printstdostream lsstqservxrdossqservossstringset const code code coremodulesqdispqueryrequesth warning lsstqservqdispbadresponseerrorwhat hides overloaded virtual function woverloadedvirtual virtual char const throw applicationsxcodeappcontentsdevelopertoolchainsxcodedefaultxctoolchainusrbinincludecvexception note hidden overloaded virtual function stdexceptionwhat declared different qualifiers const none virtual const char const noexcept file included coremodulesqdispexecutivecc file included coremodulesqdispxrdssimocksh coremodulesqdispqueryrequesth warning lsstqservqdisprequesterrorwhat hides overloaded virtual function woverloadedvirtual virtual char const throw applicationsxcodeappcontentsdevelopertoolchainsxcodedefaultxctoolchainusrbinincludecvexception note hidden overloaded virtual function stdexceptionwhat declared different qualifiers const none virtual const char const noexcept code code coremodulesprototaskmsgdigestcc warning deprecated first deprecated wdeprecateddeclarations mdreinterpretcastunsigned char conststrdata usrincludeopensslmdh note explicitly marked deprecated unsigned char mdconst unsigned char sizet unsigned char deprecatedinmacosxversionandlater code code coremodulesutilstringhashcc warning sha deprecated first deprecated wdeprecateddeclarations return wraphashhexsha shadigestlengthbuffer buffersize usrincludeopensslshah note sha explicitly marked deprecated unsigned char shaconst unsigned char sizet unsigned char deprecatedinmacosxversionandlater coremodulesutilstringhashcc warning sha deprecated first deprecated wdeprecateddeclarations return wraphashhexsha shadigestlengthbuffer buffersize usrincludeopensslshah note sha explicitly marked deprecated unsigned char shaconst unsigned char sizet nunsigned char deprecatedinmacosxversionandlater code xrootd code file included coremodulesqdispexecutivecc file included coremodulesqdispxrdssimocksh file included userstimjworklsstswstackdarwinxxrootdutimjdmgefafdaaeeeincludexrootdxrdssixrdssirequesthh userstimjworklsstswstackdarwinxxrootdutimjdmgefafdaaeeeincludexrootdxrdssixrdssirespinfohh warning xrdssirespinfo defined struct previously declared class wmismatchedtags struct xrdssirespinfo userstimjworklsstswstackdarwinxxrootdutimjdmgefafdaaeeeincludexrootdxrdssixrdssisessionhh note mean struct class xrdssirespinfo struct code code coremodulesxrdossqservossh warning lsstqservxrdossfakeossdfopendir hides overloaded virtual function woverloadedvirtual virtual int opendirconst char return xrdossok userstimjworklsstswstackdarwinxxrootdutimjdmgefafdaaeeeincludexrootdxrdossxrdosshh note hidden overloaded virtual function xrdossdfopendir declared different number parameters virtual int opendirconst char xrdoucenv return enotdir code code file included coremodulesxrdsvcssisessionh userstimjworklsstswstackdarwinxxrootdutimjdmgefafdaaeeeincludexrootdxrdssixrdssiresponderhh warning control may reach end nonvoid function wreturntype code boost code userstimjworklsstswstackdarwinxboostlsstfbfbaincludeboostregexvregexrawbufferhpp warning register storage class specifier deprecated wdeprecatedregister register pointer result end code,1
DM-3804,fix order arguments change measbase singleframemeasurement,sfmpy line comment indicates code temporary work around switch measalgorithms measbase complete work complete temporary workaround removed decided kept comment removed see,2
DM-3806,convert newinstallsh use miniconda instead anaconda,match conversion lsstsw anaconda miniconda reduce disk footprint improve install times,1
DM-3808,setup lsstsphinxkit package structure,setup lsstsphinxkit package including setuppy unit tests tox travis readme stub sphinx stub readthedocs,1
DM-3811,hsc backport include documentation strings config parameters dumped,port following hsc tickets hsc hsc,4
DM-3815,intermittent build failures candidate eups distrib,seeing frequent intermittent failures variety platforms installing candidate eups distrib install repeating command works doesnt seem evenly distributed packages cfitsio measastrom measalgorithms obslsstsim seen multiple times seen release verification uses documented user facing process eups distrib install instead factory uses lsstsw individual user manual builds lsstdev test build key buildbot build eups tag refs comment ticketsdm vrc ticketsdm ticketsdmintermittentbuildfailure vrc ticketsdm vrc master modifications ticketsdm ticketsdm ticketdmeggerror vrc,6
DM-3816,levels decammapperpaf quite right,ccdnum given part dataid instead iterating error like happens codejava runtimeerror unique lookup ccdnum visit matches code likely problem policydecammapperpaf,1
DM-3817,deploy docker images ccqserv,creation configured master worker image improved deploymen tool like swarm handmade used deploy images inp cluster,6
DM-3818,biweekly security meeting,biweekly meeting cyber security,1
DM-3819,idm work,work lsst identity management authentication,2
DM-3820,nist investigation,nist investigation cohesive scada enclave security plan,2
DM-3821,recent cmodel bugfixes hsc,ive fixed two rather critical bugs cmodel code hsc side would introduced lsst side last transfer mininitialradius configuration parameter default small causing many galaxies fit point source models leading bad stargalaxy classifications hsc simple important algebra error uncertainty calculation making uncertainty strong function magnitude hsc lsst side transfer quite simple well rewrite bit code due difference measurement frameworks little begin effort hsc issues debugging,1
DM-3822,orchestration work support verification dataset processing,upgrades modifications fixes etc orchestration framework use squares verification dataset processing tests assignees steve pietrowicz greg daues duration september february,27
DM-3824,measastrom bugs exposed new eigen,trying newer eigen exposed several issues measastrom testscreatewcswithsippy blindly uses sipwcs result returned anetbasicastrometrytaskdeterminewcs attribute may none anetbasicastrometrytaskdeterminewcs terminates iteration early matches goes even though result may improved case question first fit iteration results significantly better rms error one fewer matches sip fit rejected triggering first bug mentioned,6
DM-3826,refinement,added image engineering facility database observatory operations server,10
DM-3827,email discussion wrt service separation also work itil roles,email german stuff clarified system derive provided telescopes site important fitting proper place worrying hierarchy also revised see epo changes discusses affected roles model apparently lastly attitude towc,2
DM-3828,management week ending sept,deal hiring james parsons interfacing new ncsa organizations support lsst ncsa general group management issues,2
DM-3830,deploy storage expansion,install deploy prototype production gpfs cluster,20
DM-3831,preparation work process raw decam data,try run processccdpy raw decam data see yet solved run,7
DM-3832,deploy nebula expansion,install test deploy additional capacity ncsa nebula note work occurs outside lsst track less granular detail deployments include final story blockers however,18
DM-3833,decommission old development infrastructure,decommission old hardware currently lsst development cluster replacement equipment arrives provisioned assignees bill glick matt elliot bruce mather duration november december,19
DM-3834,migrate ldm new docs platform,convert ldm word restructuredtext deploy readthedocsorg,2
DM-3835,migrate ldm new design docs platform,convert ldm word restructuredtext deploy readthedocsorg,5
DM-3836,migrate ldm new design docs platform,convert ldm word restructuredtext deploy onto readthedocsorg,2
DM-3837,supertask redesign,redesign pipebase allow creation supertasks flexible different execution applications,11
