issuekey,title,description,storypoint
MULE-7612,database row handler use column aliases instead column names,every resultset database connector processed using insensitivemaprowhandler covert resultsets row map map created using columns name key creates problem query containg multiple columns name solution sql side use aliases differentiate column database row mapping must use column aliases instead names,3
MULE-7615,randomaccessfilequeuestoregetlength slow,problem use randomaccessfilegetlength inside randomacccesfilequeuestore,3
MULE-7620,define unified way define exception handler execution scopes mule,currently exception handler defined flow transactional scope exception strategies outbound endpoint using laxasync due bug fix places exception handler retrieve eventgetflowconstructgetexceptionlistener asyncinterceptingmessageprocessor bad design muleevent reference flowconstruct exception handler retrieved muleevent muleevent contains dynamic information related current message exception handler must defined statically flow configuration recommendation scope execution block new threads running part flow statically defined exception handler use,13
MULE-7621,review mule logging consistency analyse effort make consistent improve underlying technology,need review logs implementation,13
MULE-7624,fix jmx agent tests management module,changed management module run tests jvm couple tests failed becuase create rmi registry fixed port interfere change tests use dynamically allocated port run fine jvm instance,3
MULE-7627,closerservice generates debug log message without checking logger state,closer found stream streamcloserservice logs message debug level even logger debug mode additionally message contains stream cases result stream consumed andor thread blocking shown attached log,1
MULE-7631,copyonwritecaseinsensitivemap keyiterator class implementation issue,due way keyiterator class implemented calling next followed remove removes element iterator following one line class copyonwritecaseinsensitivemap array evaluated original index subsequent call remove performed incremented index,2
MULE-7635,add capabilities concept extension api,add concept capabilities capable objects extensions api object capable provides optional support additional capabilities capability identified class type implementations required implement capability even support interface capabilities used provide futureproof path incorporate changes may otherwise break backwards compatibility,1
MULE-7636,muleprocesscontroller default timeout wrongfully configured,default something like,1
MULE-7637,implement http outbound performance improvements,need implement changes needed improve http outbound performance based performance outcome proxy scenarios,8
MULE-7638,oom recovering transactions,transactional persistent queue recovered size queue doesnt fit memory theres oom exception trying recovery pending transactions,8
MULE-7640,add introspection capabilities extensions api,introspection capability extension automatically discovered described mule,8
MULE-7644,upgrade build plans java compilation test mule,dropping java support mule need migrate build plans compile test mule run java also need remove java builds,8
MULE-7645,create java test build,need create builds run test suite mule java oracle open jdk review use ibm jdk beta wait till final create build mule common oracle jdk need run mule common tests jdk create builds oracle jdk create builds open jdk optionally create builds ibm jdk currently beta afaik consider possibility mule builds parametrized configure java default jdk override java,13
MULE-7646,spike new http transport underlying technology,need spike validate underlying technology used new http transport,8
MULE-7649,persisted messages disappear unexpected shutdown,unexpected shutdown queues continues processing messages lost reproduce deploy app send http request required headers example ammount recordsizek wait persisted message shown app logs kill instance using kill pid using one returned grep mulehome grep grep awk print mulehomebinmule status wich returns tanuki pid mule automatically restart check app logs see processed expected messages lost countdown get actual messages finishes processing restart,8
MULE-7650,dynamicclassloader leaking classloaders,apparently dynamicclassloader holding strong reference muleapplicationclassloader root path leaked muleapplicationclassloader instance code orgmulemodulelaunchermuleapplicationclassloader parent orgmulemveloptimizersdynamicdynamicclassloader classloader orgmulemveloptimizersdynamicdynamicoptimizer javalangobject elementdata javautilvector classes orgmulemodulerebootmulecontainersystemclassloader contextclassloader javalangthread stack local thread muleappdeployermonitorthread native code reproduce deploy mule app undeploy check leaked muleapplicationclassloader instance,8
MULE-7651,implement plan improve surfacing schema reference documentation,implementation schema documentation modernisation plan articulated,13
MULE-7661,orgmuleapisecuritytlstlsconfigurationgetsslcontext longer visible,orgmuleapisecuritytlstlsconfigurationgetsslcontext used public visibility mule used mule extensions visibility reduced private breaking backwards compatibility extensions method must restored public,1
MULE-7663,tlsdefaultconf entries ignored sometimes,creating socketfactory transport protocols declared tlsdefaultconf intersected default ones jdk protocols like sslvhello cannot enabled running mule jdk actually happen protocols intercepted supported ones,5
MULE-7673,databasemuleartifacttestcase broken maven changes,databasemuleartifacttestcase broken manven changes related forking jvm anymore running test,5
MULE-7674,mule frezes cpu utilization accessing property nonexisting property,flowvars contains element user expression flowvarsusername freeze mule thread eating cpu,8
MULE-7675,deploymentservice api modification domains,mule user would like deploy domain mule api undeploy domain apps redeploy domain update apps,2
MULE-7684,enable dependency injection registry elements,enable dependency injection leveraging jsr annotation much possible order replace lifecycle calls xxxaware interfaces design way objects contain objects must undergo though doesnt depend parent object calling delegating lfecycle hook child elements bring either spring guice dagger core dependency keep dependency small possible bringing little modules needed objects use container specific annotations spring annotations non jsr annotation needed create one specific mule use,21
MULE-7687,mule propagate system properties started restart command,binmule restart mddefaultport expected app deployed happens deployment error system properties propagated,5
MULE-7688,give extensions api ability automatically provide xml config support,need new component extensions api uses introspection api already developed hooks compile phase automatically generates xsd provides generic beandefinitionparser capable parsing extension,21
MULE-7691,revise xml libraries bundled mule jdk environemnt,bumped required jdk version java may necessary revise libraries needed included jdk jaxbapijar jaxbimpljar jaxbxjcjar,3
MULE-7692,create way process jms messages guaranteed order without needing override java class,several customers want know enable message sequencing muleesb making sure inbound messages delivered order various endpoints flow using resequencer pattern number messages could infinite currently way cluster however extend message receiver jms transport albin boeing seemed satisfied solution implement elegant version product,8
MULE-7697,comarjunaatsarjunaexceptionsobjectstoreexception executen esireferenceimplementation windows,verify execute windows mvn clean verify fae psystem dmuletimeout dwmqhostwmqvmmulesoftcom dwmqport dwmqqueuemanagerqmqa dwmqqueueinin dwmqqueueoutout dwmqusernamemqm dwmqpassword dtesttimeoutsec nsu directory testssystemreferenceimplementation check mule logs log ceetestssystemreferenceimplementation worked fix made,5
MULE-7701,fix flacky test untilsuccessfultestcasetestpermanentdeliveryfailuredlq,fails message error message wanted invoked outboundendpointprocessany orgmuleroutinguntilsuccessfultestcasetestpermanentdeliveryfailuredlquntilsuccessfultestcasejava actually zero interactions mock stacktrace wanted invoked outboundendpointprocessany orgmuleroutinguntilsuccessfultestcasetestpermanentdeliveryfailuredlquntilsuccessfultestcasejava actually zero interactions mock orgmuleroutinguntilsuccessfultestcasetestpermanentdeliveryfailuredlquntilsuccessfultestcasejava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgjunitrunnersmodelframeworkmethodrunreflectivecallframeworkmethodjava orgjunitinternalrunnersmodelreflectivecallablerunreflectivecallablejava orgjunitrunnersmodelframeworkmethodinvokeexplosivelyframeworkmethodjava orgjunitinternalrunnersstatementsinvokemethodevaluateinvokemethodjava orgjunitinternalrunnersstatementsrunbeforesevaluaterunbeforesjava orgjunitinternalrunnersstatementsrunaftersevaluaterunaftersjava orgjunitrulestestwatcherevaluatetestwatcherjava orgjunitinternalrunnersstatementsfailontimeoutrunfailontimeoutjava standard output testing testpermanentdeliveryfailuredlq,5
MULE-7703,add way configure default threading profile,default threading profile configuration hardcoded orgmuleapiconfigthreadingprofile way configure value per server useful set different default threading profile per distribution,3
MULE-7704,connector fails create pooled connection driver deployed mule application,connector uses order provide connection pooling pooling profile used driver must deployed mule server otherwise pool unable create connections reproduce create application attached config copy mysql driver inside applib folder hit get attached exception,5
MULE-7706,provide support redhat kie technologies jbpm drools version,create new module provide support drools jbpm version,13
MULE-7710,optimize default wrapperconf,every perf run made turn verbose set occasionally switch cms lets consider putting could add comment default wrapperjavaadditionalxxprintgcapplicationstoppedtime wrapperjavaadditionalxxprintgcdetails wrapperjavaadditionalxxprintgcdatestamps wrapperjavaadditionalxxprinttenuringdistribution wrapperjavaadditionalxxerrorfilemulehomelogserrlog wrapperjavaadditionalxloggcmulehomelogsgclog wrapperjavaadditionalxxheapdumponoutofmemoryerror wrapperjavaadditionalxxalwayspretouch wrapperjavaadditionalxmsm wrapperjavaadditionalxmxm wrapperjavaadditionalxxuseconcmarksweepgc wrapperjavaadditionalxxsurvivorratio wrapperjavaadditionalxxcmsinitiatingoccupancyfraction wrapperjavaadditionalxxnewsizem wrapperjavaadditionalxxmaxnewsizem wrapperjavaadditionalxxpermsizem,2
MULE-7715,support xml definition beans extensions configurations,extensions make use beans configuration possible create beans directly config definition without need defining spring bean time extension mike take lists sets beans supported also example assuming heisenberg extension configuration bean type door listset type ricin user able define heisenbergconfig heisenbergricinpacks heisenbergricinpack microgramsperkilo heisenbergdestination victimlidia addressstevia coffe shop heisenbergricinpack heisenbergricinpacks heisenbergnextdoor addresspollos hermanos victimgustavo fring heisenbergprevious victimkrazy addressjesses heisenbergnextdoor heisenbergconfig,8
MULE-7716,generated xsd mule extensions include map class javadocs schema documentation,extension xsd generated compile phase possible use annotation scanner extract extensions javadocs use schema documentation acceptable happen building schema test case purposes,8
MULE-7718,add test support extensions,need test infrastructure extensions guarantee extensions manager available every time needed xsd regenerated run developer doesnt need automatically every time,5
MULE-7719,create parent module extensions,create parent artifact extensions agglutinate created extensions purpose parent artifact organising modules also define parent pom hook compiling phase automatically generate schema definition spring handlers,5
MULE-7720,define extensions execution api,like defined introspection api mule extensions need api execute operations extensions task defining designing documenting api implementing,13
MULE-7741,add reconnection support database connector,add reconnection support database connector,8
MULE-7721,create maven property groovyall version,dependency pomxml harcoded version use property groupidorgcodehausgroovygroupid artifactidgroovyallartifactid versionversion also verify places use hardcoded version,2
MULE-7723,remove unsued configuration builders,code support creating mule flow service using jruby script groovy guice actual creating script requires advance knowledge mule internals useful nobody using also dont support ide keep spring configuration builders,5
MULE-7724,release profile doesnt build javadoc jar,running mvn release install doesnt build javadoc jars least mulecore builds mulecoresourcesjar mulecoretestsjar mulecorejar,5
MULE-7730,create javadoc jars release profile,currently dont create javadoc jars part release profile requiring manually create deploy modify build descriptors create javadoc files module note besides must still way create aggregated javadocs published online,3
MULE-7731,jms transport reuse javaxjmssession javaxjmsmessageproducer instances default,mule jms transport must reuse javaxjmssession javaxjmsmessageproducer default without relying specific connection factory implementation,3
MULE-7733,jmscachingconnectionfactory deprecated,jmscachingconnectionfactory deprecated unless another reason keep element must continue fully supported config,3
MULE-7736,ensure internal seda queues bound default avoid outofmemoryexceptions,default size maxqueuesize must defined least case queue inmemory need determine default best defined processing strategy object store best use static default best determine default based heap size parameter related concern keep mind whether mechanism mule selftuning include eeonly,3
MULE-7740,bundle scripting pack mule default,mule currently doesnt bundle scripting libraries jython default instead users download separate scripting pack evaluate whether feasiblepractical bundle scripting pack together base mule build seen fit mule distribution currently comes scripting libraries bundled deistribution afiak,5
MULE-7744,update allmodules alltransports allexamples dependencies,allmodules alltransports allexamples maven modules aggregating several mule esb submodules date need update dependency list solve problems modules allmodules guice launcher logging reboot transports alltransports axis examples examples errorhandler geomail loanbrokerbpm loanbrokerlegacy notifications,2
MULE-7748,seda queues persistent profile fail windows,using queue asynchronous persistent queue store using windows fails name file store queue data invalid see,5
MULE-7751,update mavendeploy plugin,artifact deployment repo defined distributionmanagement section mule main pomxml file sometimes need stage changes repositories order make tests affect rest community maven deploy plugin provides way override deployment repo version allows specifying separate snapashot release repos,3
MULE-7753,remove maven archtetypes ant tools,remove maven archetypes archetype tests bobberplus archetype builder transport module catalog patterna rchetypes outdated unmaintained application archetype evolved project appkit,3
MULE-7755,remove patterns,remove patterns pattern support mule complex create maintain strive replace simpler scheme check parent pom allmodules alltransports check impact xml module added xml syntax document elements supported anymore check assemblies check dependencies integration functional tests make sure create merged mulex branch,8
MULE-7756,remove guice module,guice module gained much traction redesign inversion control across mulecore wil revise ioc containers,5
MULE-7757,remove ognl module,module maintained functionality overlaps mel deprecate remove mule check parent pom allmodules alltransports check impact xml module added xml syntax document elements supported anymore check assemblies check dependencies integration functional tests make sure create merged mulex branch,5
MULE-7758,remove sxc module,deprecate module remove mule document functionality removed check parent pom allmodules alltransports check impact xml module added xml syntax document elements supported anymore check assemblies check dependencies integration functional tests make sure create merged mulex branch log namespacehandler deprecation message telling replace log module classes deprecation message telling replace create docs jira create studio jira,5
MULE-7759,amqp transport define specs document,product owner community member want able review specs contribute feedback,8
MULE-7760,amqp transport define connector schema,user want want able rely defined schema write amqp integrations exact knowledge syntactically supposed use transport help ide autocomplete detect errors,8
MULE-7761,amqp transport create connector skeleton,developer want want base project skeleton basement build agreed placeholders endpoints connectors transactions stable,8
MULE-7762,amqp transport create configuration element connector,user want want able configure transport single point configure common transport attributes single reusable place,8
MULE-7763,amqp transport create inbound receiver consume,user want want able consume continuously amqp messages muleevent created delivered flow messages arrives queue comsumed,8
MULE-7764,amqp transport create inbound requestor request,user want want able consume instantly amqp messages consume messages point flow,5
MULE-7766,amqp transport integration testing,user want want transport tested real broker real application sure transport works real world usage,8
MULE-7769,implement logj mule,need upgrade logj oder leverage performance improvements asynchronous logging,21
MULE-7771,fix datetimetimetestcaseseconds flakyness,test flaky,5
MULE-7772,create script uploading maven central,upload script upload maven central,1
MULE-7777,add gpg maven plugin mule common,add plugin default skipping signature configure release build plan enable gpg signature,3
MULE-7783,amqp transport receive incorporate spec feedback,amqp transport receive incorporate spec feedback,8
MULE-7787,performance testing logj implementation,mule implemented asynchronous logging logj please performance testing,5
MULE-7788,create automated tests log separation,mule revamped mules logging infrastructure code already contains unit tests behavior actually verifying apps deployed mule logs separated properly rolled etc requires external system test,8
MULE-7789,update muletransportshttp tomcat,muletransportshttp depends tomcat cookie processing upgraded tomcat version used mule elsewhere using tomcatversion tomcat moved coyote verified working tomcat defaulted false instance since part tomcat part cookie commons thus naturally already false tomcat configurable default tomcat seemed appropriate way get onto tomcat tomcat end life solved use case running mule within tomcat see pull request github jira request mule jira request mule,8
MULE-7796,illegalargumentexception trying load external query,trying load external sql query within new database connector following config code dbtemplatequery nametemplatequery docnametemplate query dbparameterizedquery filemyquerysql dbtemplatequery code get attached stacktrace,3
MULE-7797,arrayindexoutofboundsexception mixing order inout parameters module,mixing order inout parameters stored procedure call module throws arrayindexoutofboundsexception please look following post get insight issue sample configuration failing following one dbstoredprocedure configreforacledatabaseconfigurationjustappendtoorsomething docnameoracle csp database dbparameterizedquerycdatacall pkglocationploadmeetingspclientno pzip ppagenumber ppagesize ptotalrecords psiteid outcursordbparameterizedquery dbinparam namepclientno typenumeric value dbinparam namepzip typevarchar value dbinparam nameppagenumber typenumeric value dbinparam nameppagesize typenumeric value dboutparam nameptotalrecords typenumeric dbinparam namepsiteid typenumeric value dboutparam nameoutcursor dbstoredprocedure,3
MULE-7800,deployment service update app status deployment failure,deploy application attached call deployment service list applications deploymentservicegetapplications app deployed status created problem notify deployment status app administration console app could deployed status failed destroyed administration consoles hybrid user script top mule agent identify failure scenario,8
MULE-7807,running unit tests clean working directory empty repository fails missing jar,code git gitgithubcommulesoftmulegit mule mvn punit dmuletesttimeoutsecs code fails unpacking embedded distribution dependencies binded generatesources phase jars still available running test phase apparently maven dependency plugin jar available resolve dependency resolves artifact file classes directory dependency every file module available current module trying unpack fails classes directory jar file,3
MULE-7809,remove incorrect assertion test create,test orgmuletransport asserts socket packet size set newly created socket value specified configuration value specified jdk documentation suggestion test currently failing orgmuletransport error details expected stack trace javalangassertionerror expected orgjunitassertfailassertjava orgjunitassertfailnotequalsassertjava orgjunitassertassertequalsassertjava orgjunitassertassertequalsassertjava orgjunitassertassertequalsassertjava orgmuletransport sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgjunitrunnersmodelframeworkmethodrunreflectivecallframeworkmethodjava orgjunitinternalrunnersmodelreflectivecallablerunreflectivecallablejava orgjunitrunnersmodelframeworkmethodinvokeexplosivelyframeworkmethodjava orgjunitinternalrunnersstatementsinvokemethodevaluateinvokemethodjava orgjunitinternalrunnersstatementsrunbeforesevaluaterunbeforesjava orgjunitinternalrunnersstatementsrunaftersevaluaterunaftersjava orgjunitrulestestwatcherevaluatetestwatcherjava orgjunitinternalrunnersstatementsfailontimeoutrunfailontimeoutjava standard output testing create,3
MULE-7810,functional test ran outside testfunctional directory,try run filereceivermovedeletetestcase test root directory fails test found run transportsfile runs fine using command mvn test pfunctional dtestfilereceivermovedeletetestcase,3
MULE-7811,clean opensource amqp connector,old amqp transport clean current issues fixed current pull requests mergedrefused,13
MULE-7817,classloader leak due wrong use defaultthreadingprofile,muleworkmanager created based defaultthreadingprofile default threading profile implements mulecontextaware ends holding reference applications mulecontext causes mulecontext collected ultimately classloader collected defaultthreadingprofile never assigned directly copies used,4
MULE-7818,logging infrastructure keep reference classloaders,logging context keep reference classloader object otherwise classloader fail collected logger held static field,4
MULE-7823,app jetty config fails deploy using logj implementation login,deploying app jetty endpointconfiguration fails deploy replacing jetty endpoint http deleting configuration enables app successfully deployed app reproduced issue attached,8
MULE-7829,upgrade logj version,logj release contains fixes requested upgrade,3
MULE-7832,create jar maven plugin,create jar library new maven plugin contains logic creating zip files jar take compiled classes resources files create deployable zip jar willshould used studio,5
MULE-7833,ensure maven plugins development compatible,currently muleesbmavenplugin appkit plugins make sure plugins fit well together complete sdlc,3
MULE-7835,release appkit project mule esb maven tools,release mule esb maven tools project community,5
MULE-7836,create mule esb maven tools project,moverename appkit mule esb maven tools see justification,2
MULE-7840,upgrade junit version,means getting hamcrest upgraded requires using mockitocore instead mockitoall depends whether anything breaks since mockito using hamcrest,8
MULE-7843,allow extensions code splitted several units,described execution section spec extensions developer needs option spread configurations operations across several classes instances lifecycle,8
MULE-7845,basic functionality new http connector outbound part,need implement basic functionaility http request calls includes http request global config http request operation http request builder http request basic authentication digest authenticaton message mapping form mule message http request message mapping http response mule message,21
MULE-7846,fix cloudbees builds part,define work repos fix disk size problem works issues replace bamboo cloudbees,21
MULE-7848,fails getsize log level debug,trying debug issue batch set log level debug prevented application working attached find application reproduce simply import app studio run hit endpoint either remove logjproperties file set level info works fine checked code triggered line orgmuleutilqueuedualrandomaccessfilequeuestoredelegate code loggerisdebugenabled loggerdebugstringformatqueue messages queuename getsize code results level debug code javalangnullpointerexception orgmuleutilqueuedualrandomaccessfilequeuestoredelegatesizedualrandomaccessfilequeuestoredelegatejava orgmuleutilqueueabstractqueuestoredelegategetsizeabstractqueuestoredelegatejava orgmuleutilqueuedualrandomaccessfilequeuestoredelegateinitdualrandomaccessfilequeuestoredelegatejava code,8
MULE-7847,upgrade jsch version,verifyfalse exception still encountered mule jsch according release note may require version australian post still reported issue tried use loaderoverride include jsch application verifyfalse exception still sporadically encountered load test replace jschjar libopt issue seems resolved run load test hour encounter exception please advise impact upgrade jsch jar mules default distribution way patch issue without replacing jschjar mulehomelibopt would need patch standalone cloudhub deployment runtime customers cloudhub also heavily using sftp cant replace jsch jar cloudhub runtime many thanks,8
MULE-7979,deployment service tracks applications successfully deployed,deployment service tracks applications deployed actually deployed leads retrieving application list context initialized yet even failed deploy gateway retrieving applications getapplications verifying mulecontext null,1
MULE-8003,register core extensions domain deployment listeners applies,core extension initialized implements deploymentlistener interface added collection deployment listeners collection domain deployment listeners gateway registering core extensions deployment listeners setting endpoint message notification context mule context creation notification fired domains mule context deployed core extensions registered listeners notification never fired,5
MULE-7859,getapplications method muledeploymentservice include apps,getapplications method muledeploymentservice returns applications successfully deployed failed start applications failed installed initialised returned kept zoombies map inconsistent method return applications deployment attempted per mule status marking ones failed makes useful predictable behaviour eliminating need zoombies map finally notice javadoc method says returns deployed applications comment reflect actual behaviour method real intent javadoc fixed also,5
MULE-7860,include muleesbmavenplugin mule esb maven tools project,need include muleesbmavenplugin muleesbmaventools project required review separate plugin part existent plugin different plugin finding good name plugin renaming review app deployment local server removed previous plugin added new one review plugin capabilities decide single plugin multiple plugins local standalone remote standalone local cluster remote cluster add documentation example every configuration scenario review studio team plugin impact anypoint studio change group artifact verson package names according muleesbmaventools naming conventions,8
MULE-7861,document different testing options mule applications domains,need properly document different testing options mule apps domains includes functionaltestcase functionaltestcase using domains functionaltestcase using domains several applications munit fakemuleserver tests multiprocess unit test test apps deployed real container standalong cluster need recommend use integrate maven,8
MULE-7863,spike extensions api execution model part,spike able execute operations extensions api,13
MULE-7864,implement success failure status codes outbound part http connector,implement successstatuscodevalidator failurestatuscodevalidator elements element defined spec,3
MULE-7865,add support oauth http connector authorization code,implement oauth support outbound part http connector support authenticationcode grant type,13
MULE-7866,allow configure ssl outbound part http connector,currently http connector supports element enable requests provide way configure ssl detail outbound part also consider moving ssl namespace defined initially spec,8
MULE-7867,support streaming outbound part http connector,add streaming support outbound part http connector behavior outbound endpoint http transport,8
MULE-7868,create repo plan mule artifact builder project,project created mule create github project create plan publish artifact repo consume artifact muleesbmaventools project,3
MULE-7869,implement composition request builders http connector,allow compose many request builders inside request builder element defined spec,5
MULE-7870,able provide socket configuration outbound part http connector,implement socketconfiguration element inside requestconfig able configure sockets used connector,8
MULE-7871,spike ntlm authentication outbound part http connector,add support ntlm authentication requestconfig element,8
MULE-7872,create http connector listener,create http listener element listener element without inner element support task includes support listener xml element mapping http request mule message mapping mule message http response,8
MULE-7873,add support http response builder http response error builder,add support http listener child element http response builder http error response builder features http connector spec elements supported,8
MULE-7874,add support http listener config element,add basic support http listener global configuration element task includes support element inner element task also includes http listener element support referencing global listener config,8
MULE-7875,fix mule esb maven tools gaps issues,fix mule esb maven tools gaps issues,5
MULE-7876,fix cloudbees builds part,define work repos fix disk size problem works issues replace bamboo cloudbees,21
MULE-7877,web service consumer cannot handle wsdl import wsdl overrides namespace,using wsdl file imports another wsdl file second one namespace used different definition error raised wsc started code javalangruntimeexception orgmulecommonmetadatametadatagenerationexception orgapachexmlbeansxmlexception error srcresolvea could find type patientid mean refer type named patientidurnepicsystemscomempiservices javalangreflectinvocationtargetexception javalangreflectinvocationtargetexception orgeclipsejfaceoperationmodalcontextrunmodalcontextjava orgeclipsejfacedialogsprogressmonitordialogrunprogressmonitordialogjava orgmuletoolingwebserviceconsumerdatasensesoapmetadatastrategygetmetadatasoapmetadatastrategyjava orgmuletoolingwebserviceconsumerdatasensesoapmetadatastrategygetmetadatasoapmetadatastrategyjava orgmuletoolinguimodulescoremetadatadatasenseeditorcontrollerdoupdatedatasenseeditorcontrollerjava orgmuletoolinguimodulescorewidgetsclickhandlerregistryproceedclickhandlerregistryjava orgmuletoolinguimodulescorewidgetsmetadefaultdialogcontrollerdoupdatedefaultdialogcontrollerjava orgmuletoolingpropertieseditorentityeditpartpropertieseditorapplyentityeditpartpropertieseditorjava orgmuletoolingpropertiesviewsmulepropertiesvieweditorpartlistenerrunmulepropertiesviewjava orgeclipseswtwidgetsrunnablelockrunrunnablelockjava orgeclipseswtwidgetssynchronizerrunasyncmessagessynchronizerjava orgeclipseswtwidgetsdisplayrunasyncmessagesdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgeclipseuiinternalideapplicationideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava caused javalangruntimeexception orgmulecommonmetadatametadatagenerationexception orgapachexmlbeansxmlexception error srcresolvea could find type patientid mean refer type named patientidurnepicsystemscomempiservices orgmuletoolingwebserviceconsumerdatasenseretrievewsdlmetadatarunnablerunretrievewsdlmetadatarunnablejava orgeclipsejfaceoperationmodalcontextmodalcontextthreadrunmodalcontextjava caused orgmulecommonmetadatametadatagenerationexception orgapachexmlbeansxmlexception error srcresolvea could find type patientid mean refer type named patientidurnepicsystemscomempiservices orgmulecommonmetadataxmlmetadatafieldfactorycreatefieldsxmlmetadatafieldfactoryjava orgmulecommonmetadatadefaultxmlmetadatamodelinitdefaultxmlmetadatamodeljava orgmuletoolingwebserviceconsumerdatasenseretrievewsdlmetadatarunnablecreatemetadataretrievewsdlmetadatarunnablejava orgmuletoolingwebserviceconsumerdatasenseretrievewsdlmetadatarunnableloadinputmetadataretrievewsdlmetadatarunnablejava orgmuletoolingwebserviceconsumerdatasenseretrievewsdlmetadatarunnablerunretrievewsdlmetadatarunnablejava caused orgapachexmlbeansxmlexception error srcresolvea could find type patientid mean refer type named patientidurnepicsystemscomempiservices orgapachexmlbeansimplschemaschematypesystemcompilercompileschematypesystemcompilerjava orgmulecommonmetadatautilxmlschemautilsgetschematypesystemxmlschemautilsjava orgmulecommonmetadataxmlmetadatafieldfactoryfindrootelementxmlmetadatafieldfactoryjava orgmulecommonmetadataxmlmetadatafieldfactorycreatefieldsxmlmetadatafieldfactoryjava code,1
MULE-7878,enable tls protocol versions default,mule requires java enable default protocolo tls versions secure socket connections leverage enabled default due java compatibility doesnt implement default java always supported change mostly around setting correct definition tlsdefault configuration file,3
MULE-7885,add support attachments http connector,new http connector able handle multipart requests mule message contains outbound attachments request multipart response multipart parts mapped inbound attachments response,8
MULE-7887,deploymentfailed status applied applications fail start,status deploymentfailed added per issue mule status applied applications failed installed initialised status applied applications fail start,2
MULE-7896,maven bundle local repository generation,add description,8
MULE-7897,test paxexam using bundle repository,create paxexam version functionaltestcase order run mule tests inside osgi container detect report issues things improve,8
MULE-7899,move tests corespringconfigvm new testing framework needed,add description,13
MULE-7903,fix untilsuccessfultestcase flaky test,need fix testsuccessfuldeliveryackexpression check flaky tests,8
MULE-7909,error thrown ftp inbound attempts read file larger jvm maxheap,ftp inbound connector streamingfalse tries read copy file ftp server larger available maxheapsize mule jvm file transfer fails error warning test case filezilla ftp server running windows hosting file mule running mac set jvm maxheapsize codexml ftpconnector nameftp pollingfrequency validateconnectionstrue docnameftp fileconnector namefile autodeletetrue streamingfalse validateconnectionstrue docnamefile catchexceptionstrategy namecatchexceptionstrategy flow namelargeftpamsflow docnamelargeftpamsflow ftpinboundendpoint host port usermule passwordmule connectorrefftp responsetimeout docnameftp setvariable variablenamethefilename valuemessageinboundpropertiesoriginalfilename docnamesetting filename logger levelinfo docnamelog file name messageflowvarsthefilename fileoutboundendpoint pathusersdchandownloads outputpatternflowvarsthefilename responsetimeout docnamefile connectorreffile flow flow namelargeftpamsflow docnamelargeftpamsflow exchangepatternrequestresponse hostlocalhost port docnamehttp setpayload valueping docnameset payload logger messagepayload levelinfo docnamelogger flow code mule continuously attempts copy file per polling frequency mule present either warning error file transfer fails issue reproducible studio standalone server customers case report mule application eventually stops processing potentially lot files thread exhaustion could reproduce test environment customer unable enable streaming due,1
