issuekey,title,description,storypoint
CLOV-1268,implement cloverdb sharing build server ide processes,based analysis,13
CLOV-1269,implement parallel compilation handling,based analysis clov,13
CLOV-1270,write sequential integration tests build server,prepare integration tests external build feature test scenario parallel compilation external build disabled check helper test classes available idea code based,13
CLOV-1271,test idea ide build server interaction,exploratory tests user interface,5
CLOV-1273,reduce coverage requirements groovy safe operator,currently usage groovy safe operator requires reference tested null nonnull value adds significant overhead case multiple calls chained together safe operator would useful coverage measurement chain treated one call look following line example def value agetbgetcgetdgete line code require test sets value null test sets value something nonnull however require test null test null test null test null reach conditional coverage hope lines look like written often still could happen write bunch tests cover one line seems like heavy burden,8
CLOV-1279,document configure clover bamboo mvn deploy goal cac,problem mvn deploy used clover deploy instrumented jars repository theres documentation confluenceatlassiancom bamboo space separation achieved create page description like use automatically integrate clover build option bamboo add cloversetup cloverclover goals every maven task found job details found means shall use mvn deploy together automatic clover integration least three ways solve problem create separate plan job automatic clover integration enabled maven task deploy artifacts mvn verify used instance plan would used clover reporting benefits full clover separation plan job performing deployment drawbacks doubled plan job use manual clover integration clover already integrated build run clover parallel build lifecycle means youd configure clover goals manually pomxml use cloverinstrument instead cloversetup could one maven task mvn clean deploy instrumented jars would cloverjar suffix benefits build executed drawbacks sometimes might problems resolving correct cloverized dependent artifacts multimodule projects deploying instrumented war test server use manual clover integration run clover default build lifecycle means youd configure maven task manually use cloversetup goal use two maven tasks one cloversetup test one deploy approach followed according screenshots see attached pdf benefits problems artifact dependencies drawbacks two maven tasks recommendation approach steps approach clean cloversetup test cloveraggregate cloverclover define clover report artifact artifacts tab click create definition complete form follows name begin clover report location point html report directory targetsiteclover copy pattern use details,1
CLOV-1280,error trying check update,recently upgraded intellij idea think last update clover updated idea versions,5
CLOV-1281,improve message nosuchregistryexception,see message clover registry file pathtocloverdb exist general help developer understand exact problem find meaningful message,1
CLOV-1285,write parallel integration tests build server,create external build process parallel compilation enabled,13
CLOV-1286,developer like build projects using classic build idea,make sure new external build feature support break old build functionality compilation performed idea ide process shall still use javasourcetransformingcompiler class old project structure event handling etc,13
CLOV-1287,code instrumentation using jpsbuilders,scope java code instrumentation statementmethod contexts test detection,20
CLOV-1288,implement communication idea ide jps builder,notifications build events progress error handling model refreshes,13
CLOV-1289,support custom metrics pdf report,currently pdf report handle columns element possible custom set metrics summary,5
CLOV-1291,pdf report classlevel methodlevel summary,pdf report contains packagelevel coverage table add option cloverreport ant task cloverclover mojo generate report button eclipse generate report button idea would allow user select report detail level package default class method pdf file format,8
CLOV-1292,check parallel instrumentation sessions handled,external build startclose single instrumentation session modules compiled parallel see clov however parallel build antmaven might involve starting multiple instrumentation sessions think parallel javac ant instance check could deal possible problems cloverdb file locking appending instrumentation session areas prototyping clover shared memory clover structure change adding toplevel index sessionsfilesclasses etc possibility interleave data several instrumentation sessions etc,13
CLOV-1294,implement clover data serialization ide jps,following data must serialized passed jps builder global configuration otherxml license key sid install date project settings projectipr flush policy initstring etc module settings moduleiml exluding entire module instrumentation idea test detector default test detector test source folders state buttons featuremanager toggle build clover,20
CLOV-1295,prepare documentation cac aac,cloverforidea pages screenshot compiler settings page idea external build enabled incremental build shall disabled recommended parallel build must disabled refer future story supported platforms page info idea clover must external build disabled release notes new nice feature update quiestion aac,3
CLOV-1297,html report shows one test result per file external xml junit files used,cloverreport define testresults element causes test results read junitcompatible xml files instead clovers coverage recording files works long test name mapped method name usually case however case spock framework test cases named using free text like noformat def check test xyz noformat later translated method named like noformat spockfeature noformat consequence clover able match test name method name order link sources uses empty test store test result sliceid one nonmatched method xml file get thus overwriting hashmap consequence one listed fix generate unique test using test name stringhashcode instance,5
CLOV-1298,contributed unique coverage equal,possible bug investigate values identical moneybags tutorial uniqueandcontributedcoveragepng,3
CLOV-1299,find workaround fix idea,see,8
CLOV-1301,add values threads dropdown report dialog,generate report dialog max threads reportgenerationthreadspng age multicore multithreaded processors shall least,2
CLOV-1302,include line info toggle works opposite way,toggle includelineinfopng works exactly opposite selected xml report contain line tags vice versa,2
CLOV-1303,exclusion icon decoration visible idea,affects idea versions works idea toggle annotate icons includedexcluded files work icondecorationdonotworkpng,5
CLOV-1326,class loader fails cloverjar packageinfo,occurs bamboo instance noformat error default servletservice servlet default threw exception javalangclassformaterror illegal class name comgooglecommoncollectpackageinfo class file comgooglecommoncollectpackageinfo javalangclassloaderdefineclassnative method javalangclassloaderdefineclasscondclassloaderjava javalangclassloaderdefineclassclassloaderjava javasecuritysecureclassloaderdefineclasssecureclassloaderjava orgapachecatalinaloaderwebappclassloaderfindclassinternalwebappclassloaderjava orgapachecatalinaloaderwebappclassloaderfindclasswebappclassloaderjava orgapachecatalinaloaderwebappclassloaderloadclasswebappclassloaderjava orgapachecatalinaloaderwebappclassloaderloadclasswebappclassloaderjava javalangclassfornamenative method javalangclassfornameclassjava javalangpackagegetpackageinfopackagejava javalangpackagegetannotationpackagejava orgcodehausjacksonxcjaxbannotationintrospectorfindannotationjaxbannotationintrospectorjava orgcodehausjacksonxcjaxbannotationintrospectorfindaccesstypejaxbannotationintrospectorjava orgcodehausjacksonxcjaxbannotationintrospectorfindautodetectvisibilityjaxbannotationintrospectorjava orgcodehausjacksonmapannotationintrospectorpairfindautodetectvisibilityannotationintrospectorjava noformat,3
CLOV-1328,clover developer like use latest version antlr,clover uses antlr currently lightyears latest version antlr upgrade latest antlr library version check antlr license different whether actually use try use possible check theres java grammar best java available antlr estimate whether better use completely new grammar file embed clover stuff upgrade existing grammar file watch custom extensions like unicode escape sequence handling annotations etc,13
CLOV-1333,developer like instrument java new language features,enhancement clov clover able parse java syntax without error also able add code statements order measure code coverage lambda expressions scope instrumentation javag file scope database format reporting,20
CLOV-1335,developer like generate reports java sources,new language features might require enhancements existing reports evaluate represent lambdas instance separate entity report like class method integral part enclosing scope similarly inline class handled clover scope html xml json pdf reports,13
CLOV-1336,developer like information lambdas clover database,evaluate represent java lambdas instance separate entity model like class method integral part enclosing scope similarly inline class handled clover design format mind future extensibility like functions functionsinfunctions global variables etc jvmbased languages like scala closure implement scope database format scope source code instrumentation,20
CLOV-1337,developer want able select language level,language level shall available cloversetup cloverinstr ant tasks cloversetup cloverinstrument goal project settings cloverforeclipse cloverforidea add option necessary write unit tests,3
CLOV-1338,warn directory selected test classes tab disabled source files tab,project properties clover source files tab user select source folders shall instrumented clover deselecting checkbox whole source root becomes excluded instrumentation sourcefilespng test classes files user select source roots contain test sources testclassespng possible combination source root excluded source root marked test root misleading add appropriate warning,3
CLOV-1339,testmethod name match constructors,problem declare custom test detector instance codexml cloversetup testsources dirsrctestjava testclass name testmethod name testclass testsources cloversetup code test detector match constructors consequence class like codejava public class someexception extends exception public someexceptionstring supers code treated application test code background reason codejava public boolean ismethodmatchsourcecontext sourcecontext methodcontext methodcontext final methodsignature signature methodcontextgetsignature return methodmatchessignaturegetname methodannotationmatchessignaturegetmodifiers methodreturnpatternmatchessignaturegetreturntype methodtagmatchessignaturegettags public boolean methodreturnpatternmatchesstring methodreturntype return methodreturntype null methodreturntypepattern null methodreturntypepatternmatchermethodreturntypematches code methodreturntypenull constructors thus constructor match pattern solution could rewrite check like codejava return methodreturntypepattern null methodreturntype null methodreturntypepatternmatchermethodreturntypematches code however would require entirely new handling code instrumentation constructors reason code would currently rewritten like codejava public someexceptionstring clrhjvvvurglobalslicestartgetclassgetname int clvp javalangthrowable clvt null try clrcpts original constructor clvp catch javalangthrowable clvt clvp clvt null clvt clvt clrhjvvvurrethrowclvt finally clrhjvvvurglobalsliceendgetclassgetname someexceptionsomeexception clvp clvt private clrcptstring compilation failure missing return type supers clrhjvvvurinc clrhjvvvurinc code problems call super must first move constructor body another method,20
CLOV-1341,implicit return groovy switch statement instrumented incorrectly,problem consider following code codejava def createboolean switch case true new integer break case false new stringabc break code switch statement last statement function value returned function call new integer new string last statements break functions exit point thus abc returned clover instruments code follows codejava def createboolean recorderinc switch case true recorderinc new integer recorderinc break case false recorderinc new stringabc recorderinc break code consequence last statement break becomes recorderinc returns void result create function returns null workaround use return instead break switch statement codejava case true return new integer break code fix add recorderinc break drawback solution loose tracking empty breaks see codejava def fooint switch case recorderinc printlnone recorderinc added break case case recorderinc added break foo foo code code would nice case case recorderinc break colored green despite code makes nothing,5
CLOV-1344,added licenseshtml file clover artfiacts,add licenseshtml file containing table name third party library link home page download sources binaries link license file following artifacts cloverforant zip cloverforeclipse update site zip cloverforidea plugin jar note theres need add file cloverforgrails cloverformaven plugins contain third party libraries embedded references pomxml buildconfiggroovy reason change ensuring obey requirements imposed various open source licences,3
CLOV-1348,review navigation links page summary,framesno frames deleted show help exists pages overviewpackagefile moved breadcrumbs page header todo discuss designer breadcrumbs shall show structure shall display report name project name main section entire path shall report project testappclouds package fileclass test something else,2
CLOV-1350,add adg navigation bar html report,probably optional embed reports bamboo handle links navigation bar shall available somewhere else put nav bar dont create issue button sure,1
CLOV-1352,create code samples java syntax,annontations java types repeating annotations lambdas virtual extension methods,13
CLOV-1353,prepare unit tests compiling instrumenting code samples,test compile code samples clov using jdk javac instrument code samples using clover expected instrumentation lambdas yet test files parsed correctly,13
CLOV-1354,set bamboo build jdk,run clover tests including tests java syntax jdk bamboo,3
CLOV-1355,add new grammar rules java syntax,correctly parse new syntax add clover instrumentation new code constructs something like lambda lambdanoargs lambdaimplicittypesargs lambdaexplicittypesargs lambdaexpressionlikestatement lambdacodeblock plus extend method definition add default keyword optional probably wont need distinguish method declaration interface class,3
CLOV-1357,administrator need monitor clover usage machines,system administrator need way track usage clover licenses within organization order make sure clover installed used machines license allows currently tool purpose indirect way scan clover license files one possible solutions add environment variable enable tracking clover license usage variable could set machines users profiles system administrator variable would point url collect data license usage noformat dcloverlicenseusageurl noformat whenever code instrumentation report generation performed environment variable defined clover connect specified url using simple http get request would system administrator collect data http get requests parsing apache logs using php script store data database options http get noformat licenseidabcdeflicenseexpirydateyyyymmddmaintenanceexpirydateyyyymmddorganisationcompanynamenumberofusersnnlicensetypenamedesktoporserver noformat scope clover core would work ant maven grails eclipse idea,13
CLOV-1358,enhance clover database keep full instrumentation history,problem currently clover database keeps list instrumentation sessions plus information classes sum previous instrumentation sessions way given class latest class version stored two limitations current design test optimization might work correctly test frameworks groovy language due nature groovy language compiler allows compile code symbols resolved theyre resolved runtime consequence dependent application class changed trigger recompilation test class see comment details syntax highlighting html report always based latest class version someone older source file rendered incorrectly theres warning html report could fetch actual linechar indexes older class version solution enhance updateableregfile keep versions classes optional disabled default enhance regfile api allow querying older versions given file default always return latest version add new option cloversetup cloverinstr allow keep full instrumentation history either truefalse number maximum number versions single class store add api calculate index bitset logical bitsets versions given file class,40
CLOV-1359,fix test optimization check class versions,depends clov test optimization scan hit count indexes versions given class necessary order workaround problem groovyc compiler resolves symbols runtime thus always recompile test class application class changed,13
CLOV-1360,analyse tests converted spock,analyse test named like noformat def test name noformat converted method like noformat spockfeature noformat done ast transformation guess check possible either reverse engineer behaviour get backward mapping spockfeature def test name reproduce behaviour instrument methods orderway clover could calculate method name,13
CLOV-1361,implement test name method name mapping clover,based investigation results clov write proper mapping clover could keep original names test cases clover database like test name instead spockfeature tests properly link appropriate sections source code instance order allow navigation html report test result test class source code,13
CLOV-1362,add spock test name patterns default test detector,clovers default test detector properly recognize spockframework test classes methods test ones helper ones shall see stuff like test summary noformat tests started status time secs message opswisejobquerytestspec mar pass bad opswisejobquerytestspecspockfeature mar pass use original name opswisejobquerytestspec mar pass bad opswisejobquerytestspecsetup mar pass bad noformat,8
CLOV-1363,ensure reports show test name method name,make sure html xml pdf json reports display test name like test name taken def rather actual name test method like spockfeature,8
CLOV-1369,developer dont need run clover jdk anymore,idea sun java end public updates oct end premier support may end extended support may see ibm java end servcie eos expire september see according various sources popular java java java growing java fraction market right although report shows java version web browser production environment may different especially regarding ibm java benefits dropping support java would improve clover development could use override interfaces use newer version guava guava due required jdk binary compatibility clover modules plugins jdk level groovygrails require jdk compile execute cloverforidea idea jps requires jdk compile execute rest jdk tasks update supportedplatforms page update guava library others compiled jdk update build scripts affects clover core cloverforant cloverformaven cloverforeclipse cloverforidea cloverforgrails scope adding override annotations done gradually daily development,5
CLOV-1375,extend api loading manipulate coverage files,clover published new interfaces describing database model comatlassiancloverapiregistry need reveal clover stuff via api order make usable developers example loading database coverage files handling instrumentation sessions manipulating coverage files,8
CLOV-1376,change signature getxyz methods hasxyz interfaces,current signatures extends example codejava list extends methodinfo getmethods code works fine clovers internal data structures subclasses usable developers using api possible assignment like codejava listhasmetrics methodmetrics classinfogetmethods code fix change super note may need expose additional methods interface could throw exceptionnot implemented return nulls,5
CLOV-1377,create interfaces factory methods loading clover database,problem database entities already cacapiregistry package however order load database call inner class example codejava import comatlassianclovercloverdatabase xxx internal class import comatlassianclovercoveragedataspec xxx internal class import comatlassiancloverapiregistryprojectinfo cloverdatabase cloverdatabaseloadwithcoverageargs new coveragedataspec projectinfo projectinfo dbgetregistrygetproject code fix create proper interfaces factory hiding coveragedataspec cloverdatabase,3
CLOV-1378,create interfaces template class handling instrumentation sessions,problem order update content database store new instrumentation session number internal classes must used codejava import comatlassianclovercontextcontextset import comatlassiancloverregistrycloverregistry import comatlassiancloverregistryfixedsourceregion import comatlassiancloverregistryentitiesmethodsignature import comatlassiancloverregistryentitiesmodifier import comatlassiancloverregistryentitiesmodifiers import comatlassiancloverregistryentitiesparameter registry cloverregistrycreateorloaddbfile projectname session registrystartinstrencoding sessionentermethodnew contextset new fixedsourceregion methodsignature false false languageconstructbuiltinmethod code fix move methodsignature modifier modifiers parameter api create factory fixedsourceregion contextset entermethod others shall use contextset api,5
CLOV-1379,create api handling coverage recording files,problem currently theres api would allow create global recording pertest recording file api would useful conversion coverage data tools cobertura emma fix publish global pertest recording file format cac including naming convention files expose class global coverage file equivalent filebasedglobalcoveragerecording expose class pertest coverage file equivalent filebasedpertestrecording,8
CLOV-1380,create api handling optimization snapshot,see hacking clover updating optimization snapshot file srcitoptmizedsnapshothacking problem internal classes used manipulate snapshot codejava import comatlassiancloverregistryentitiestestcaseinfo import comatlassiancloveroptimizationsnapshot snapshot snapshot snapshotloadfromsnapshotlocation final settestcaseinfo alltestcaseinfos dbgetcoveragedatagettests testcaseinfo tci alltestcaseinfos snapshotstore code fix create proper interfacesclasses cacapioptimization,8
CLOV-1381,add showinnerfunctions showlambdafunctions cloversetup,command line tools cloverreport ant task options add showinnerfunctionsfalse showlambdafunctionsfalse cloverreportmojo pass values report descriptor define values also default descriptor cloverreportxml,1
CLOV-1382,add lambda toggle report wizards eclipse idea,add toggles showinnerfunctions showlambdafunctions report wizards eclipse idea plugins toggles shall visible html xml reports consider using drop show lambda functions none innerfalse lambdafalse fields innerfalse lambdatrue fields methods innertrue lambdatrue,2
CLOV-1384,fully qualified javalang used system properties clovergetrecorder,generated code codejava rcomcenquacloverclovergetnullrecorderrcomcenquacloverclovergetnullrecorderrcomcenquacloverclovergetrecorder uuu llprofiles new stringcloverdistributedcoveragenull javalang missing code,2
CLOV-1385,perform scala spike,task timeboxed days take look scala prototype scct scoverage learn instrumentation could implemented expected outcome knowledge scalac works compilation phases ast structure plugging detailed list tasks required task estimation prioritisation,5
CLOV-1387,clover integration bamboo enhancements,epic optional number open issues bamboo jira project related clover plugin sorted importance opinion bam remove buildkey clover plugin urls bam add clover tab build summary page bam use buildconfigs dsl install clover plugin bam improve automatic clover integration multimodule maven builds bam facilitate clover configuration plans using automatic clover integration bam test coverage history drops zero days tests bam perform cleanup cloverfsrez groverjar files bam allow clover test coverage history duration customized graph bam add job failure based coverage threshold clover plugin todo check ones could implemented release,40
CLOV-1388,developer like spock unroll annotation recognized clover,noformatunrollnoformat annotation causes test name unrolled every combination test data means multiple tests different name fact related exactly test method ran different input arguments examples codejava sequence index end unroll def maximum two numbers maximum two numbers passed maximum two numbers failed variable substitution unroll def maximum maximum passed maximum failed code problem clover dont know neither number tests names compilation would deferred runtime add inner class test class would monitoring test name somehow pass pertest coverage recorder,20
CLOV-1389,instrumentation branch condition generic type leads javac compilation error,declaration like codejava public getfeaturevalue clientgetfeaturevalue code instrumented line gets instrumented like codejava clrffhnznmqerincif clientgetfeaturevalueclrffhnznmqerigettrueclrffhnznmqerigetfalse code leads compilation error noformat error bad operand types binary operator noformat reason javac performs autoboxing condition however cannot deal properly generic value used operators looks like javac wraps entire condition single element look example codejava public class branchcoveragewithautoboxing interface data public getvalue public boolean testgetvaluedata source sourcegetvalue implicit conversion boolean via autoboxing return true return false public boolean testgetvaluewithbooleandata source sourcegetvalue true error operator cannot applied javalangobject boolean return true return false public boolean testgetvaluewithwrappedbooleandata source booleanvalueofsourcegetvaluetostring true explicit conversion compilation successful return true return false code workaround dont rely boolean autoboxing change generic type boolean extract expression autoboxed local variable evaluate use variable codejava original sourcegetvalue fixed boolean sourcegetvalue code surround problematic code block cloveroff cloveron inline comments note three slashes used,13
CLOV-1390,clover intrumented testcode persitenceconstructor parameters fails,integration tests running without clover instrumentation test works fine clover instrumentation one test fail code orgspringframeworkdatamappingmodelmappingexception property null found entity class comtestframeworkmodeldatamodel bind constructor parameter orgspringframeworkdatamappingmodelpersistententityparametervalueprovidergetparametervaluepersistententityparametervalueproviderjava orgspringframeworkdatamappingmodelspelexpressionparametervalueprovidergetparametervaluespelexpressionparametervalueproviderjava orgspringframeworkdataconvertreflectionentityinstantiatorcreateinstancereflectionentityinstantiatorjava orgspringframeworkdatamongodbcoreconvertmappingmongoconverterreadmappingmongoconverterjava orgspringframeworkdatamongodbcoreconvertmappingmongoconverterreadmappingmongoconverterjava orgspringframeworkdatamongodbcoreconvertmappingmongoconverterreadmappingmongoconverterjava orgspringframeworkdatamongodbcoreconvertmappingmongoconverterreadmappingmongoconverterjava orgspringframeworkdatamongodbcoreconvertmappingmongoconverterreadmappingmongoconverterjava orgspringframeworkdatamongodbcoremongotemplatereaddbobjectcallbackdowithmongotemplatejava orgspringframeworkdatamongodbcoremongotemplateexecutefindoneinternalmongotemplatejava orgspringframeworkdatamongodbcoremongotemplatedofindonemongotemplatejava orgspringframeworkdatamongodbcoremongotemplatefindonemongotemplatejava orgspringframeworkdatamongodbcoremongotemplatefindonemongotemplatejava comtestframeworkdatabasespecsearch user querydatabasespecgroovy code seem problem follow declaration code persistenceconstructor public datamodelstring username string password code,1
CLOV-1393,review adg page layout html report,review layouting various components page interaction,1
CLOV-1395,idea compatiblity issues,compatiblity issues cloverforidea latest idea attempt load license key file clover box license button load fails error noformat comintellijopenapifilechooserfilechooserchoosefilesljavaawtcomponentlcomintellijopenapifilechooserfilechooserdescriptorlcomintellijopenapivfsvirtualfile comintellijopenapifilechooserfilechooserchoosefilesljavaawtcomponentlcomintellijopenapifilechooserfilechooserdescriptorlcomintellijopenapivfsvirtualfile javalangnosuchmethoderror comintellijopenapifilechooserfilechooserchoosefilesljavaawtcomponentlcomintellijopenapifilechooserfilechooserdescriptorlcomintellijopenapivfsvirtualfile comcenquacloverideaconfiglicenseconfigpanelloadlicensefilelicenseconfigpaneljava comcenquacloverideaconfiglicenseconfigpanelactionperformedlicenseconfigpaneljava javaxswingabstractbuttonfireactionperformedabstractbuttonjava javaxswingabstractbuttonhandleractionperformedabstractbuttonjava javaxswingdefaultbuttonmodelfireactionperformeddefaultbuttonmodeljava javaxswingdefaultbuttonmodelsetpresseddefaultbuttonmodeljava javaxswingplafbasicbasicbuttonlistenermousereleasedbasicbuttonlistenerjava javaawtcomponentprocessmouseeventcomponentjava javaxswingjcomponentprocessmouseeventjcomponentjava javaawtcomponentprocesseventcomponentjava javaawtcontainerprocesseventcontainerjava javaawtcomponentdispatcheventimplcomponentjava javaawtcontainerdispatcheventimplcontainerjava javaawtcomponentdispatcheventcomponentjava javaawtlightweightdispatcherretargetmouseeventcontainerjava javaawtlightweightdispatcherprocessmouseeventcontainerjava javaawtlightweightdispatcherdispatcheventcontainerjava javaawtcontainerdispatcheventimplcontainerjava javaawtwindowdispatcheventimplwindowjava javaawtcomponentdispatcheventcomponentjava javaawteventqueuedispatcheventimpleventqueuejava javaawteventqueueaccesseventqueuejava javaawteventqueueruneventqueuejava javaawteventqueueruneventqueuejava javasecurityaccesscontrollerdoprivilegednative method javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javaawteventqueueruneventqueuejava javaawteventqueueruneventqueuejava javasecurityaccesscontrollerdoprivilegednative method javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javaawteventqueuedispatcheventeventqueuejava comintellijideideeventqueueeideeventqueuejava comintellijideideeventqueuedispatcheventideeventqueuejava comintellijideideeventqueuedispatcheventideeventqueuejava javaawteventdispatchthreadpumponeeventforfilterseventdispatchthreadjava javaawteventdispatchthreadpumpeventsforfiltereventdispatchthreadjava javaawteventdispatchthreadpumpeventsforfiltereventdispatchthreadjava javaawtwaitdispatchsupportrunwaitdispatchsupportjava javaawtwaitdispatchsupportrunwaitdispatchsupportjava javasecurityaccesscontrollerdoprivilegednative method javaawtwaitdispatchsupportenterwaitdispatchsupportjava javaawtdialogshowdialogjava comintellijopenapiuiimpldialogwrapperpeerimplmydialogshowdialogwrapperpeerimpljava comintellijopenapiuiimpldialogwrapperpeerimplshowdialogwrapperpeerimpljava comintellijopenapiuidialogwrappershowandgetokdialogwrapperjava comintellijopenapiuidialogwrappershowdialogwrapperjava comintellijideactionsshowsettingsutilimplashowsettingsutilimpljava comintellijideactionsshowsettingsutilimpleditconfigurableshowsettingsutilimpljava comintellijideactionsshowsettingsutilimpleditconfigurableshowsettingsutilimpljava comcenquacloverideaaboutdialogactionperformedaboutdialogjava javaxswingabstractbuttonfireactionperformedabstractbuttonjava javaxswingabstractbuttonhandleractionperformedabstractbuttonjava javaxswingdefaultbuttonmodelfireactionperformeddefaultbuttonmodeljava javaxswingdefaultbuttonmodelsetpresseddefaultbuttonmodeljava javaxswingplafbasicbasicbuttonlistenermousereleasedbasicbuttonlistenerjava javaawtcomponentprocessmouseeventcomponentjava javaxswingjcomponentprocessmouseeventjcomponentjava javaawtcomponentprocesseventcomponentjava javaawtcontainerprocesseventcontainerjava javaawtcomponentdispatcheventimplcomponentjava javaawtcontainerdispatcheventimplcontainerjava javaawtcomponentdispatcheventcomponentjava javaawtlightweightdispatcherretargetmouseeventcontainerjava javaawtlightweightdispatcherprocessmouseeventcontainerjava javaawtlightweightdispatcherdispatcheventcontainerjava javaawtcontainerdispatcheventimplcontainerjava javaawtwindowdispatcheventimplwindowjava javaawtcomponentdispatcheventcomponentjava javaawteventqueuedispatcheventimpleventqueuejava javaawteventqueueaccesseventqueuejava javaawteventqueueruneventqueuejava javaawteventqueueruneventqueuejava javasecurityaccesscontrollerdoprivilegednative method javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javaawteventqueueruneventqueuejava javaawteventqueueruneventqueuejava javasecurityaccesscontrollerdoprivilegednative method javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javaawteventqueuedispatcheventeventqueuejava comintellijideideeventqueueeideeventqueuejava comintellijideideeventqueuedispatcheventideeventqueuejava comintellijideideeventqueuedispatcheventideeventqueuejava javaawteventdispatchthreadpumponeeventforfilterseventdispatchthreadjava javaawteventdispatchthreadpumpeventsforfiltereventdispatchthreadjava javaawteventdispatchthreadpumpeventsforfiltereventdispatchthreadjava javaawtwaitdispatchsupportrunwaitdispatchsupportjava javaawtwaitdispatchsupportrunwaitdispatchsupportjava javasecurityaccesscontrollerdoprivilegednative method javaawtwaitdispatchsupportenterwaitdispatchsupportjava javaawtdialogshowdialogjava comintellijopenapiuiimpldialogwrapperpeerimplmydialogshowdialogwrapperpeerimpljava comintellijopenapiuiimpldialogwrapperpeerimplshowdialogwrapperpeerimpljava comintellijopenapiuidialogwrappershowandgetokdialogwrapperjava comintellijopenapiuidialogwrappershowdialogwrapperjava comcenquacloverideaactionsaboutactionactionperformedaboutactionjava comintellijopenapiactionsystemexactionutilperformactiondumbawareactionutiljava comintellijopenapiactionsystemimplactionbuttonaactionbuttonjava comintellijopenapiactionsystemimplactionbuttonaactionbuttonjava comintellijopenapiactionsystemimplactionbuttonprocessmouseeventactionbuttonjava javaawtcomponentprocesseventcomponentjava javaawtcontainerprocesseventcontainerjava javaawtcomponentdispatcheventimplcomponentjava javaawtcontainerdispatcheventimplcontainerjava javaawtcomponentdispatcheventcomponentjava javaawtlightweightdispatcherretargetmouseeventcontainerjava javaawtlightweightdispatcherprocessmouseeventcontainerjava javaawtlightweightdispatcherdispatcheventcontainerjava javaawtcontainerdispatcheventimplcontainerjava javaawtwindowdispatcheventimplwindowjava javaawtcomponentdispatcheventcomponentjava javaawteventqueuedispatcheventimpleventqueuejava javaawteventqueueaccesseventqueuejava javaawteventqueueruneventqueuejava javaawteventqueueruneventqueuejava javasecurityaccesscontrollerdoprivilegednative method javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javaawteventqueueruneventqueuejava javaawteventqueueruneventqueuejava javasecurityaccesscontrollerdoprivilegednative method javasecurityprotectiondomaindointersectionprivilegeprotectiondomainjava javaawteventqueuedispatcheventeventqueuejava comintellijideideeventqueueeideeventqueuejava comintellijideideeventqueuedispatcheventideeventqueuejava comintellijideideeventqueuedispatcheventideeventqueuejava javaawteventdispatchthreadpumponeeventforfilterseventdispatchthreadjava javaawteventdispatchthreadpumpeventsforfiltereventdispatchthreadjava javaawteventdispatchthreadpumpeventsforhierarchyeventdispatchthreadjava javaawteventdispatchthreadpumpeventseventdispatchthreadjava javaawteventdispatchthreadpumpeventseventdispatchthreadjava javaawteventdispatchthreadruneventdispatchthreadjava noformat compilation project clover enabled fails compilation error package comcenquaclover exist probably clover fails add cloverjar projects class path noformat java package comcenquaclover exist noformat option enabledisable external build feature seems classic build functionality removed idea,13
CLOV-1396,property testtargetpatterns exception grails,unable use cloverforgrails grails build fails exception noformat environment set test mkdir created dir cworkgrailscloverpluginhgtestcasespetclinictargettestreportshtml mkdir created dir cworkgrailscloverpluginhgtestcasespetclinictargettestreportsplain error error executing script testapp property testtargetpatterns class events groovylangmissingpropertyexception property testtargetpatterns class events orgcodehausgroovyruntimescriptbytecodeadapterunwrapscriptbytecodeadapterjava orgcodehausgroovyruntimecallsitepogogetpropertysitegetpropertypogogetpropertysitejava orgcodehausgroovyruntimecallsiteabstractcallsitecallgroovyobjectgetpropertyabstractcallsitejava eventsrunclosuredocalleventsgroovy sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgcodehausgroovyreflectioncachedmethodinvokecachedmethodjava groovylangmetamethoddomethodinvokemetamethodjava groovylangmetaclassimplinvokemethodmetaclassimpljava groovylangexpandometaclassinvokemethodexpandometaclassjava groovylangmetaclassimplinvokemethodmetaclassimpljava noformat reason grails grailstestgroovy refactored grailsprojecttestrunner grailsprojecttestcompiler testtargetpatterns property removed probable fix replace testtargetpattern iterator testnames,2
