issuekey,title,description,storypoint
XD-2191,fix doc related install,amongst maybe things doc says dont ship,1
XD-2192,fix failing script integration test,see,3
XD-2194,jsonstringtoobjecttransformertests fail mac local machine name etchosts,running gradlew build jsonstringtoobjecttransformertests unit test failed cause enumerated caused comgemstonegemfireinternaltcpconnectionexception creating serversocket stub port address glennsmbp added glennsmbp etchosts tests succeeded,2
XD-2195,counters use double arithmetic instead long,incrementexpression often want increment domain specific value may integral watts smartgrid demo,4
XD-2196,refactor containerregistrar,decouple deploymentlistener make public class handle deployment related events remove createsimplemodule createcomposedmodule delegated moduledeployer eventually refactored use proposed modulefactory,3
XD-2197,create modulefactory,modulefactory responsible determining module application context created available sources resource location exposed via moduledefinition factory creates application context creates simplemodule compositemodule appropropriate example xml file present assumed bean definition file used create cxmlac xml file present inspect properties file existence wellknown properties basepackagename component scanning configuration moduleclassname annotated pojo based module see also responsible creating composite modules also includes module refactoring add getapplicationcontext probably setapplicationcontext also refactor compositemodule code use boot springapplicationbuilder,5
XD-2198,create compositemoduleregistry,currently moduleregistry contract composite modules composed module definition maintained zookeepermoduledefinitionrepository delegates moduleregistry define validate component modules repository converted moduleregistry,5
XD-2199,simplify moduleregistry,responsible looking existing module definitions name type moduledefinition contain name type resource resource springframeworkcoreioresource containing root path module definition could file classpath http hdfs something else contents path inspected processed exception composite modules contain list corresponding resources simplify moduledefinition remove classpath provide support compositemoduledefinition requires list resources possibly subclass also retire redismoduleregistry,8
XD-2200,add option set partitionheader,build top wrt partition header use see,5
XD-2201,exception tap stop tapped stream sinking data,exception tap stop tapped stream sinking data background running xdsinglenode experienced streaming data rabbit queue hdfs stream tapped groovy processor tap stream exceptions processor stopped main stream writing data hdfs sink steps reproduce create groovy script throws exception modulesprocessorscriptsexceptionthrowergroovy code code custom processor wired tap throw exception throw new runtimeexceptionerror processor code create sample main stream code xdstream create name ticktock definition time log deploy code tail log confirm data going sink see sinkticktock appearing log expected add tap stream throw exception code xdstream create name extap definition tapstreamticktock script locationexceptionthrowergroovy log deploy code tail log see sinkticktock strings logged looks like main stream longer sending messages sink,5
XD-2205,add python processor,user like python processor efficiently perform data computations statistical analysis investigate right approach native via stdinstdout fits spring model integrate java python,8
XD-2206,add processor,user like processor efficiently perform data computations statistical analysis context streaming pipeline investigate right approach fits spring model java libraries rjava renjin,8
XD-2207,add hive sink,user would like option write data hive sink query manage large datasets distributed storage,5
XD-2208,add acceptance test extract assert payload json object,enrich acceptance test like evaluate json object extract good bad instead relying basic filter test assert payload content,3
XD-2209,add acceptance test include gemfire use case,enrich acceptance test like basic coverage evaluate gemfire use cases example would ingest data http source write gemfire server,2
XD-2210,enhance jdbc sink test include options,enrich acceptance test like add coverage jdbc sink including driverclass url options,2
XD-2211,exclude initialization jdbc sink test,enrich acceptance test like lazy initialize jdbc sink acceptance tests check see already initialized decide,2
XD-2212,add acceptance tests fieldvaluecounts aggregatecounts,enrich acceptance tests like test coverage evaluate fieldvaluecounts aggregatecounts given scenario,3
XD-2213,add stress test,enrich acceptance test coverage like stress test scenario includes ingesting data http writing log sink,3
XD-2214,source configuration issues,sample file included distribution contains line quote keystorepassphrasesecret quote correct key value keystorepassphrase issue causes sources deploy bind port password always defaulting secret,1
XD-2215,npe containerredeploymenttests,running distributed tests drundistributedteststrue daa got following noformat javalangnullpointerexception orgspringframeworkxddirtmodulestorezookeepermodulemetadatarepositoryupdatedeploymentstatuszookeepermodulemetadatarepositoryjava orgspringframeworkxddirtmodulestorezookeepermodulemetadatarepositoryfindallbycontaineridzookeepermodulemetadatarepositoryjava orgspringframeworkxddirtcontainerstorezookeepercontainerrepositoryfindallruntimecontainerszookeepercontainerrepositoryjava orgspringframeworkxddirtrestcontainerscontrollerlistcontainerscontrollerjava sunreflectgeneratedmethodaccessorinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkwebmethodsupportinvocablehandlermethodinvokeinvocablehandlermethodjava orgspringframeworkwebmethodsupportinvocablehandlermethodinvokeforrequestinvocablehandlermethodjava orgspringframeworkwebservletmvcmethodannotationservletinvocablehandlermethodinvokeandhandleservletinvocablehandlermethodjava orgspringframeworkwebservletmvcmethodannotationrequestmappinghandleradapterinvokehandlemethodrequestmappinghandleradapterjava orgspringframeworkwebservletmvcmethodannotationrequestmappinghandleradapterhandleinternalrequestmappinghandleradapterjava orgspringframeworkwebservletmvcmethodabstracthandlermethodadapterhandleabstracthandlermethodadapterjava orgspringframeworkwebservletdispatcherservletdodispatchdispatcherservletjava orgspringframeworkwebservletdispatcherservletdoservicedispatcherservletjava orgspringframeworkwebservletframeworkservletprocessrequestframeworkservletjava orgspringframeworkwebservletframeworkservletdogetframeworkservletjava javaxservlet orgspringframeworkwebservletframeworkservletserviceframeworkservletjava javaxservlet orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava noformat,2
XD-2216,upgrade spring,user like spring core upgraded milestone benefit performance improvements associated compiled spel enhancements,3
XD-2217,generated pom include spring boot dependency,change use spring boot meant cant pickup boot dependency importing platformbom andy suggestion change generated pom refer platformbom parent import declare explicit dependency boot,5
XD-2218,add support define granular security definitions entity acl,user like define security definitions configure entity rest api specific grouprole access policies,8
XD-2219,add support configure security definitions via shell acl,user like ability configure acls restrict access resources accessed via dsl shell examples create streams destroy streams view streams defaults,8
XD-2220,add support configure security definitions via admin acl,user like ability configure acls restrict access resources accessed via admin examples create streams destroy streams view streams defaults,8
XD-2222,global context reference incorrect moduledeployer,see moduledeployersetapplicationcontext appears shared server context child global incorrectly set module contexts parent however first attempt caused test failures needs investigation things still function correctly according design,1
XD-2223,provide proper ordering rest endpoints,implementation need make sure paginated data returned rest endpoints proper default ordering done clientside ordering admin serverside pagination serverside support proper pagination well eventually may even decide provide flexible ordering options asc desc sort different properties etc may separate jira,8
XD-2224,rest make configurations rest endpoint paginationaware,add pagination related,2
XD-2225,rest make job execution rest endpoint paginationaware,implement pagination,8
XD-2226,add support configurable namespace,user like flexibility change namespace isolate metadata based tenant profile,5
XD-2227,need set small commit level acceptance tests,introduced default commit level jobs original tests sporadically fail need set commitinterval tests small value,3
XD-2228,remove logging password shell,user like type username password gain access admin server dont add file hence dont worry password getting logged somewhere,5
XD-2229,using deletefile option filejdbc files deleted processing complete,scenario copied files fakefilecsv anotherfilecsv bar directory created thew following job job create myjob definition filejdbc resourcesfilebarcsv namesname tablenamepeople initializedatabasetrue commitinterval deletefilestrue deploy launched job job launch myjob result first file processed module deleted csv files directory processing file net result job failed file processed,3
XD-2230,fix configuration problem filter transform modules,user like leverage propertieislocation parameter using filter transform modules load userdefined properties included external properties file attempting include propertieislocation attribute errors refer attachment could also beneficial load userdefined properties stream definition similar deployment properties example scriptmyscriptgroovy variablesfoobargoogaz,5
XD-2231,document job repo schema overrides,user like flexibility configure creds use choice batch job repository metadata persistence scope task configuration specifics documented wiki,2
XD-2232,add support estimating median value data stream,often useful access median value fields data stream since robust respect outliers median defined value dataset sorted data smaller value data larger value ordinarily difficult calculate stream requires collection sorting data median data stream approximated technique called stochastic averaging approximate median value data stream one could use following approach given current estimate median next observed value stream larger increase current estimate learning rate smaller decrease estimate close median increases often decreases therefore stabilizes following example shows primitive implementation mentioned algorithm groovy placed xdhomemodulesprocessorscripts codegroovy import orgspringframeworkxdtupletuplebuilder import orgspringframeworkxdtupletuple stochastic averaging compute median data stream approximate value using stochastic optimization value interest current estimate median next observed value stream larger increase smaller decrease estimate close median increases often decreases therefore stablilizes denotes learningrate enum medianestimator instance todo add support estimating multiple medians current median value double current doublepositiveinfinity public double updatedouble value double learningrate initialize current given value ifcurrent doublepositiveinfinity current value ifcurrent value return current move current value towards median current current current value learningrate learningrate return current todo make learning rate configurable def learningrate todo add support dynamic field selection double median medianestimatorinstanceupdatepayloadgetdoublevalue learningrate def fieldnames new arrayliststringpayloadgetfieldnames def fieldvalues new arraylistobjectpayloadgetvalues todo add make median output field configurable fieldnamesaddvaluemedian fieldvaluesaddmedian return original tuple values extended computed median tuplebuildertupleofnamesandvaluesfieldnames fieldvalues code stream definition code xdstream create median definition http outputtypeapplicationxxdtuple script locationmedianestgroovy log deploy created deployed new stream median code post json data code xdhttp post contenttype applicationjson data value post applicationjsoncharsetutf value code output code info poolthread sinkmedian idcdbeeffcfdffdbcfbbtimestampvaluevaluemedian code median value stabilize approach taken book realtime analytics techniques analyze visualize streaming data byron ellis wiley open points support resetting median value better state management redis support median estimation multiple fields make learning rate configurable outside maybe add aggregatecounter aggregation strategy,5
XD-2233,rest representation aggregatecounter lead mixed output,current representation rest resources timeseries data aggregate counter lead problems consuming applications despite time series data provided counts data structure logically ordered key timestamps doesnt guarantee ordering since many consuming applications interpret json data unordered map like data structure consuming applications apply special ordering transformation logic get data chronologically ordered fashion would helpful one could configure rendering time series data list json object like codejson tssun oct cest value code denotes timestamp value denotes value would also helpful one could adjust date format either pattern well known date format like iso attached python example demonstrates problem steps reproduce create stream code xdstream create test definition http filter expressionpayloadcontainspivotal log code create tap stream aggregatecounter code xdstream create testtap definition tapstreamtestfilter aggregatecounter code post http data code xdhttp post data hello pivotal data labs data code display aggregate counter code xdaggregatecounter display testtap resolution minute aggregatecountertesttap time count sun oct cest sun oct cest sun oct cest sun oct cest mon oct cest mon oct cest mon oct cest mon oct cest mon oct cest mon oct cest mon oct cest mon oct cest code install python requests library rest support code pip install requests code start python console ipythonnotebook run following program codepython import requests import json res requestsget statusobject jsonloadsrescontent printjsondumpsstatusobject indent code program result similar output one see due pythons interpretation json object dict order keys output got mixed instead showing counts example one example current representation rest resource could lead problems consuming applications codejson counts name testtap links href rel self code,8
XD-2234,incorrect port resource manager address overwrite,resource manager address overwrite setting port value cannot set serversyml occurs pushing config hdfs also attempting start admin server yarn configurationfactorybean overwriting rmaddress rmaddresshost root springxdreleaseyarn binxdyarn start admin spring boot vrelease info configuringbeanfactorypostprocessor bean named taskscheduler explicitly defined therefore default threadpooltaskscheduler created info configuringbeanfactorypostprocessor bean named taskexecutor explicitly defined therefore default synctaskexecutor created info springyarnconfiguration enabling client yarn info springyarnconfiguration couldnt figure could use existing configuration info springyarnconfiguration building configuration bean yarnconfiguration info springyarnconfigbuilder existing yarnconfiguration null info configurationfactorybean overwriting fsurihdfshost fsurihdfshost info configurationfactorybean overwriting rmaddress rmaddresshost,1
XD-2235,basic authentication realm always null,besides basic authentication realm always null securitybasicrealm always ignored,1
XD-2238,improve module deployment distribution,container joins cluster via zookeeper triggers streamjob module deployments modules need deployed multiple containers started around time result first containers taking deployments leaving rest without deployments solve introduce quiet period deployments triggered within seconds container joining default value perhaps seconds value configurable,5
XD-2239,fix incorrect address associated containers,container address displayed singlenode distributed modes incorrect shell well adminui example noticed address following function runtimeutils could flawed code public static string getipaddress try forenumerationnetworkinterface enumnic networkinterfacegetnetworkinterfaces enumnichasmoreelements networkinterface ifc enumnicnextelement ifcisup enumerationinetaddress enumaddr ifcgetinetaddresses enumaddrhasmoreelements inetaddress address enumaddrnextelement address instanceof inetaddress addressisloopbackaddress return addressgethostaddress catch ioexception ignore return unknown code,5
XD-2240,redis sink better handling module optionsprofile activation,please see discussion,2
XD-2241,nonode exception springxd admin,sorry set blocker problem makes springxd unusable getting weird nonode exception status znode example log given happens streams jobs cannot deployed whatever reason status znode goes missing way get cluster back working state clear znode tree restart springxd point recreate streams jobs back xddeploymentsstreamstestcreatestreamsrc nonode exception oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsstreamstestdestroystream type childremoved oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsstreamstestliststreams type childadded oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsstreamstestliststreams type childremoved oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsstreamsteststreamsrc type childadded oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsjobsfiletsjobnewjob type childadded oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsstreamsteststreamsrc type childremoved oct info deployer serverstreamdeploymentlistener deployment status stream testcreatestreamsrc deploymentstatusstatefailederrorsdeployment module moduledeploymentkeystreamtestcreatestreamsrc typesink labelfile container dbccdbffdffdaac timed deployment module moduledeploymentkeystreamtestcreatestreamsrc typesource labelhttp container abfcbabcc timed oct error deployer serverinitialdeploymentlistener exception caught handling event orgspringframeworkxddirtzookeeperzookeeperaccessexception keepererrorcode nonode xddeploymentsstreamstestcreatestreamsrc orgspringframeworkxddirtzookeeperzookeeperutilswrapthrowablezookeeperutilsjava orgspringframeworkxddirtzookeeperzookeeperutilswrapthrowablezookeeperutilsjava orgspringframeworkxddirtserverstreamdeploymentlistenerdeploystreamstreamdeploymentlistenerjava orgspringframeworkxddirtserverstreamdeploymentlisteneronchildaddedstreamdeploymentlistenerjava orgspringframeworkxddirtserverinitialdeploymentlistenereventhandlercallinitialdeploymentlistenerjava orgspringframeworkxddirtserverinitialdeploymentlistenereventhandlercallinitialdeploymentlistenerjava javautilconcurrentfuturetaskrunfuturetaskjava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava javalangthreadrunthreadjava caused orgapachezookeeperkeeperexceptionnonodeexception keepererrorcode nonode xddeploymentsstreamstestcreatestreamsrc orgapachezookeeperkeeperexceptioncreatekeeperexceptionjava orgapachezookeeperkeeperexceptioncreatekeeperexceptionjava orgapachezookeeperzookeepersetdatazookeeperjava orgapachecuratorframeworkimpssetdatabuilderimplcallsetdatabuilderimpljava orgapachecuratorframeworkimpssetdatabuilderimplcallsetdatabuilderimpljava orgapachecuratorretryloopcallwithretryretryloopjava orgapachecuratorframeworkimpssetdatabuilderimplpathinforegroundsetdatabuilderimpljava orgapachecuratorframeworkimpssetdatabuilderimplforpathsetdatabuilderimpljava orgapachecuratorframeworkimpssetdatabuilderimplforpathsetdatabuilderimpljava orgspringframeworkxddirtserverstreamdeploymentlistenerdeploystreamstreamdeploymentlistenerjava oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsjobsfiletsjobnewjob type childremoved oct info deployer serverjobdeploymentlistener deployment status job filetsjobnewjob deploymentstatusstatefailederrorsdeployment module moduledeploymentkeystreamfiletsjobnewjob typejob labelfilepolltimeseries container dfdabcea timed oct error deployer serverinitialdeploymentlistener exception caught handling event orgspringframeworkxddirtzookeeperzookeeperaccessexception keepererrorcode nonode xddeploymentsjobsfiletsjobnewjobstatus orgspringframeworkxddirtzookeeperzookeeperutilswrapthrowablezookeeperutilsjava orgspringframeworkxddirtzookeeperzookeeperutilswrapthrowablezookeeperutilsjava orgspringframeworkxddirtserverjobdeploymentlistenerdeployjobjobdeploymentlistenerjava orgspringframeworkxddirtserverjobdeploymentlisteneronchildaddedjobdeploymentlistenerjava orgspringframeworkxddirtserverinitialdeploymentlistenereventhandlercallinitialdeploymentlistenerjava orgspringframeworkxddirtserverinitialdeploymentlistenereventhandlercallinitialdeploymentlistenerjava javautilconcurrentfuturetaskrunfuturetaskjava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava javalangthreadrunthreadjava caused orgapachezookeeperkeeperexceptionnonodeexception keepererrorcode nonode xddeploymentsjobsfiletsjobnewjobstatus orgapachezookeeperkeeperexceptioncreatekeeperexceptionjava orgapachezookeeperkeeperexceptioncreatekeeperexceptionjava orgapachezookeeperzookeepersetdatazookeeperjava orgapachecuratorframeworkimpssetdatabuilderimplcallsetdatabuilderimpljava orgapachecuratorframeworkimpssetdatabuilderimplcallsetdatabuilderimpljava orgapachecuratorretryloopcallwithretryretryloopjava orgapachecuratorframeworkimpssetdatabuilderimplpathinforegroundsetdatabuilderimpljava orgapachecuratorframeworkimpssetdatabuilderimplforpathsetdatabuilderimpljava orgapachecuratorframeworkimpssetdatabuilderimplforpathsetdatabuilderimpljava orgspringframeworkxddirtserverjobdeploymentlistenerdeployjobjobdeploymentlistenerjava oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsjobsfiletsjobnewjob type childadded,1
XD-2242,nullpointerexception fetching runtime containers,springxd ver runtimecontainers fetches additional runtime modules information container user queries runtime containers stream deploy throws nullpointerexception see info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event pathdeploymentsstreamstestcreate typechildadded info deployer serverstreamdeploymentlistener deploying stream streamnametestcreate error restrestcontrolleradvice caught exception handling request javalangnullpointerexception orgspringframeworkxddirtmodulestorezookeepermodulemetadatarepositoryupdatedeploymentstatuszookeepermodulemetadatarepositoryjava orgspringframeworkxddirtmodulestorezookeepermodulemetadatarepositoryfindallbycontaineridzookeepermodulemetadatarepositoryjava orgspringframeworkxddirtcontainerstorezookeepercontainerrepositoryfindallruntimecontainerszookeepercontainerrepositoryjava orgspringframeworkxddirtrestcontainerscontrollerlistcontainerscontrollerjava sunreflectgeneratedmethodaccessorinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkwebmethodsupportinvocablehandlermethodinvokeinvocablehandlermethodjava orgspringframeworkwebmethodsupportinvocablehandlermethodinvokeforrequestinvocablehandlermethodjava orgspringframeworkwebservletmvcmethodannotationservletinvocablehandlermethodinvokeandhandleservletinvocablehandlermethodjava orgspringframeworkwebservletmvcmethodannotationrequestmappinghandleradapterinvokehandlemethodrequestmappinghandleradapterjava orgspringframeworkwebservletmvcmethodannotationrequestmappinghandleradapterhandleinternalrequestmappinghandleradapterjava orgspringframeworkwebservletmvcmethodabstracthandlermethodadapterhandleabstracthandlermethodadapterjava orgspringframeworkwebservletdispatcherservletdodispatchdispatcherservletjava orgspringframeworkwebservletdispatcherservletdoservicedispatcherservletjava orgspringframeworkwebservletframeworkservletprocessrequestframeworkservletjava orgspringframeworkwebservletframeworkservletdogetframeworkservletjava javaxservlet orgspringframeworkwebservletframeworkservletserviceframeworkservletjava javaxservlet orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkbootactuatetracewebrequesttracefilterdofilterinternalwebrequesttracefilterjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkbootactuateautoconfigureendpointwebmvcautoconfigurationapplicationcontextheaderfilterdofilterinternalendpointwebmvcautoconfigurationjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworksecuritywebfilterchainproxydofilterinternalfilterchainproxyjava orgspringframeworksecuritywebfilterchainproxydofilterfilterchainproxyjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkwebfilterhidden orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkwebfilter orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkbootactuateautoconfiguremetricfilterautoconfigurationmetricsfilterdofilterinternalmetricfilterautoconfigurationjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgapachecatalinacorestandardwrappervalveinvokestandardwrappervalvejava orgapachecatalinacorestandardcontextvalveinvokestandardcontextvalvejava orgapachecatalinaauthenticatorauthenticatorbaseinvokeauthenticatorbasejava orgapachecatalinacorestandardhostvalveinvokestandardhostvalvejava orgapachecatalinavalveserrorreportvalveinvokeerrorreportvalvejava orgapachecatalinacorestandardenginevalveinvokestandardenginevalvejava orgapachecatalinaconnectorcoyoteadapterservicecoyoteadapterjava orgapachecoyote orgapachecoyoteabstractprotocolabstractconnectionhandlerprocessabstractprotocoljava orgapachetomcatutilnetnioendpointsocketprocessordorunnioendpointjava orgapachetomcatutilnetnioendpointsocketprocessorrunnioendpointjava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava orgapachetomcatutilthreadstaskthreadwrappingrunnableruntaskthreadjava javalangthreadrunthreadjava,1
XD-2243,stream definition calls timesout often,using springxd rest endpoints creating managing streams version stream definition api call timesout times log admin node look logs also left lines around context api call need come fix oct info deploymentsupervisorcachelistener serverinitialdeploymentlistener path cache event deploymentsstreamssample type childadded oct info deployer serverstreamdeploymentlistener deploying stream streamnamesample oct info deployer serverjobdeploymentlistener deployment status job filetsjobsample deploymentstatusstatefailederrorsdeployment module moduledeploymentkeystreamfiletsjobsample typejob labelfilepollsomething container cbcebcbaedefb timed oct info deployer serverstreamdeploymentlistener deployment status stream sample deploymentstatusstatefailederrorsdeployment module moduledeploymentkeystreamsample typesink labelsomething container faebffbfacbcef timed deployment module moduledeploymentkeystreamsample typesource labelhttp container cbcebcbaedefb timed oct info deployer serverstreamdeploymentlistener stream streamnamesample deployment attempt complete,1
XD-2244,streams sending job queue issue,look stream definition gets deployed state even without corresponding job job job cant deployed goes hung state example stream definition stream create name jobname definition file reftrue dirtmpspringxdsourcedropbox patterncsv queuejobfiletsjobsample deploy,1
XD-2245,gemfire source throws classnotfound,steps reproduce start admin container follow instructions post message stacktrace shows container copying gemfirejar lib directory resolve error stacktrace attached,1
XD-2246,document default behavior config option present,user like flexibility specify config options hostname list correct configuration admin container servers adminui shell,1
XD-2247,log version number log files,answering support questions first step determine version software customer using question easily answered log version one fields log file example noformat buildsnapshot info deploymentsupervisorcachelistener servercontainerlistener container arrived containernamebaabbfcbdbe attributesip hostpatrickperaltamacbookprolocal groups pid idbaabbfcbdbe noformat way receive log snippets initial support inquires rarely include entire log file immediately determine issue already fixed later release,2
XD-2248,gemfire source sink deployments cause oome permgen,create gemfire modules container throw oome permgen java solution put technote wiki gemfire modules stating java need add following environment export javaoptsxxpermsizem,2
XD-2249,automatically disable autostartup module smartlifecycle components,provide bpp streamplugin possibly jobplugin well remove autostartupfalse existing module configs,2
XD-2250,improve type handling jdbc sink,jdbc sink currently limited handling entire payload string converting single json object row data improve support following input types linkedcaseinsensitivemap single row listlinkedcaseinsensitivemap multiple rows batch insert json string idnamefooyear single row json array idnamefooyearidnamebaryear multiple rows batch insert none use payloadtostring matches new jdbc source puts depending outputtype used,5
XD-2251,http source creates channelpipeline inefficiently,channelpipelinefactory used http source cache expensive objects used channelpipeline requests creating every time inefficient case become even expensive,1
XD-2253,baseline tcp measurements,using iperf tool find transfer rate mbsec three machines four machine configuration,1
XD-2254,vary message size,use single producer single consumer prefetch size send messages increase decrease given test iteration takes minutes vary message size measure msgsec rate calculate data transfer rate mbsec message sizes bytes measurements look rabbitmq admin see queue backing,1
XD-2255,vary prefetch size,use single producer single consumer message size bytes send messages increase decrease given test iteration takes minutes vary prefetch size measure msgsec rate calculate data transfer rate mbsec prefetch sizes measurements look rabbitmq admin see queue backing,1
XD-2256,vary consumers size,using single producer message size bytes pretch send messages increase decrease given test iteration takes minutes vary number consumers measure msgsec rate calculate data transfer rate mbsec number consumers measurements look rabbitmq admin see queue backing,1
XD-2257,vary producers size,use number consumers gave maximum throughput previous test say consumers message size bytes prefetch send messages vary number producers measure msgsec rate calculate data transfer rate mbsec number producers measurements look rabbitmq admin see queue backing,1
XD-2258,research adding support springcloudconfig configure modules,please refer issue reported,8
XD-2259,infrastructure rabbitmq cluster,prerequisite rabbit benchmarks infrastructure setup configuration changes toolchain setup,1
XD-2261,document userdefined permission role mapping,user like option configure permissions ill flexibility bind permissions rest endpoint specific role default roles admin crud viewer,2
XD-2262,document idletimeout setting,document idletimeout setting exceed hdfs timeout value,1
XD-2264,infrastructure rabbitmq cluster ecb,prerequisite rabbit benchmarks infrastructure setup configuration changes toolchain setup iperf,5
XD-2265,vary consumers size ecb,using single producer message size bytes pretch send messages increase decrease given test iteration takes minutes vary number consumers measure msgsec rate calculate data transfer rate mbsec number consumers measurements look rabbitmq admin see queue backing,3
XD-2266,vary producers size ecb,use number consumers gave maximum throughput previous test say consumers message size bytes prefetch send messages vary number producers measure msgsec rate calculate data transfer rate mbsec number producers measurements look rabbitmq admin see queue backing,3
XD-2268,create maintenance branch,developer like maintenance branch commit minor release code changes instead committing master,5
XD-2269,remove deprecated functions,followup action module registry refactoring would cleanup deprecated functions download module definitions within codebase may also necessary cleanup shell adminui modules,3
XD-2270,upgrade spring boot,prepare release would like upgrade spring boot depends spring leverage new features enhancement bug fixes spring boot milestones,3
XD-2271,upgrade spring integration,prepare release would like upgrade spring integration leverage new features enhancement bug fixes,3
XD-2272,document configuration jobrepository,added custom batchconfigurer allow configuration various properties creating jobrepository isolationlevel tableprefix etc documented either application configuration second docs batch job section,1
XD-2273,support gemxd target database batch job,getting caused quote orgspringframeworktransactioncannotcreatetransactionexception could open jdbc connection transaction nested exception javasqlsqlexception qlstatexjseverity serverlocalhostthreaddrdaconnthreadgemfirexddaemons invalid currently unsupported isolation level passed conn ectionsettransactionisolation currently supported values javasqlconnectiontransactionnone javasqlconnectiontransactionreaduncommitted javasqlcon nectiontransactionreadcommitted javasqlconnectiontransactionrepeatableread orgspringframeworkjdbcdatasourcedatasourcetransactionmanagerdobegindatasourcetransactionmanagerjava orgspringframeworktransactionsupportabstractplatformtransactionmanagergettransactionabstractplatformtransactionmanagerjava orgspringframeworktransactioninterceptortransactionaspectsupportcreatetransactionifnecessarytransactionaspectsupportjava orgspringframeworktransactioninterceptortransactionaspectsupportinvokewithintransactiontransactionaspectsupportjava orgspringframeworktransactioninterceptortransactioninterceptorinvoketransactioninterceptorjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava comsunproxyproxygetlastjobexecutionunknown source orgspringframeworkbatchcorelaunchsupportsimplejoblauncherrunsimplejoblauncherjava quote launching simple batch job gemxd configured database quote job create name myjob definition filejdbc resourcesfilehomempollackcsvcsv driverclassnamecompivotalgemfirexdjdbcclientdriver namesidnametest tablenameappmytable job deploy name myjob job launch name myjob quote quote spring datasource url jdbcgemfirexdlocalhost username admin password admin driverclassname compivotalgemfirexdjdbcclientdriver quote,5
XD-2274,intermittent tcpmodulesteststesttcpsink test failure,noformat orgjunitcomparisonfailure orgjunitcomparisonfailure expectedhi orgjunitcomparisonfailure expectedhi orgjunitassertassertequalsassertjava orgjunitassertassertequalsassertjava orgspringframeworkxdshellcommandtcpmodulesteststesttcpsinktcpmodulestestsjava sunreflectnativemethodaccessorimplinvokenative method lines noformat,1
XD-2275,vary producer consumer combination using queues ecb,results testing show prefetch message size set varying number producers consumers independently impact message rate inhouse testing numbers need another plan try understand discrepancies using prefetch byte message size run two instances perftest time instance referencing different queue vary number consumer publishers test one producer one consumer test one producer two consumers test two producers one consumer test two producers two consumers,3
XD-2276,vary message size ecdb,use single producer single consumer prefetch size send messages increase decrease given test iteration takes minutes vary message size measure msgsec rate calculate data transfer rate mbsec message sizes bytes measurements look rabbitmq admin see queue backing,3
