issuekey,title,description,storypoint
TISTUD-3045,alloy debugging specify source map interface requirement wiki page,discussion tony max shalom decided first action item define source map api contract connecting original alloy source generated code wiki page spell specific calls parameters studio make alloy expected return values code samples call returned value json string expected syntax string clearly stated allow decouple work studio alloy sides return modify page additional contract needed existing ones amended,8
TISTUD-3050,import existing project wizard close project copied workspace,existing project imported workspace using existing projects workspace wizard copy project workspace option selected wizard close import manually closing wizard pops dialog indicating active operation,8
TISTUD-3051,running blackberry simulator fails error device specified,blackberry project run simulator creates default run configuration launches however preferences blackberry already contain device address app launch fail address required value launching app expected either run configuration blackberry preferences dialog opened allow user enter device address show corresponding error console,8
TISTUD-3806,ios spaces name field tiappxml generates error,problem description name spaces tiappxml namelaguna beachname generates redx popup error message tiapp editor multiple markers line laguna beach valid value ncname value laguna beach element name valid build log code trace processinfoplistfile builddebugiphonesimulatorlaguna beachappinfoplist infoplist trace usersjrfworkspacelagunabuildiphone trace setenv path applicationsxcodeappcontentsdeveloperplatformsiphonesimulatorplatformdeveloperusrbinapplicationsxcodeappcontentsdeveloperusrbindeveloperusrbinoptlocalbinoptlocalsbinoptlocalbinoptlocalsbinusersjrfrvmgemsrubypdataentrybinusersjrfrvmgemsrubypglobalbinusersjrfrvmrubiesrubypbinusersjrfrvmbinusrbinbinusrsbinsbinusrlocalbinusrlocalgitbin trace builtininfoplistutility infoplist genpkginfo usersjrfworkspacelagunabuildiphonebuilddebugiphonesimulatorlaguna beachapppkginfo expandbuildsettings format binary platform iphonesimulator usersjrfworkspacelagunabuildiphonebuilddebugiphonesimulatorlaguna beachappinfoplist error build failed error following build commands failed error processinfoplistfile builddebugiphonesimulatorlaguna beachappinfoplist infoplist error failure code,3
TISTUD-3053,refactor titanium project wizard mobileweb plugin contribute entry,currently titanium project wizard defines checkboxes deployment targets mobileweb plugin contribute following attributes extension point tistud display name mobile web string platform type mobileweb used cli necessary operations mean check requirement platform support met titanium sdk contains platform platform sdk installed applicable mobile web supports platform applicable either project wizard could enabledisable checkbox appropriate return status could display warning error message needed potentially postproject creation hook perform mobile web specific task needed dont think optional priority attribute control order platforms tiappxml currently sorting alphabetical order might case future like flexibility,13
TISTUD-3054,refactor deployment targets section tiappxml mobileweb plugin contribute entry,able reuse attributes defined tistud deployment targets section tiappxml idea also mobileweb plugin contribute name platform type supported current system,8
TISTUD-3055,move run mobile web preview browser action mobilewebs plugins,involves moving commandhandlermenulaunchconfig definitions related classes contributing run mobile web preview browser action mobilewebs plugins,8
TISTUD-3056,mobileweb plugin contribute preferences page,subnode platform preferences titanium studio titanium move respective section titanium preference page mobileweb plugin contribute mobile web preference page handle preference settings,8
TISTUD-3062,unable install modules via dashboard modules section,click install button module modules section install module nothing happens,3
TISTUD-3063,improve type inferencing use typeof comparisons hints,make use typeof comparisons variableargumentobject infer types many cases may used guard undefined variables may used type duck typing like ruby function may take multiples types argument handle differently convert one another,8
TISTUD-3066,create extension point defining individual supported platform,ticket create extension point placeholder defining individual supported platforms iosandroidmobilewebetc manager class process contributors actual elements attributes added working refactoring various functionality,5
TISTUD-3067,refactor modules table section tiappxml mobileweb plugin contribute column,plugin need contribute icon also need mechanism parse module version mobile web shown table platform type enough tiapp model could parse directory structure,8
TISTUD-3070,update preference panel addresses see description,currently single address box used device install running simulator pain switch address simulator device please boxes simulator second device device initial value,5
TISTUD-3071,clone studio loses connection settings restart,steps reproduce create connections shut program restart connections gone actual result connection info expected result expect recreate connection info sites everytime program started,13
TISTUD-3072,unable publish applications using publish provider,found two issues publish wizard proceed past distribution page environment one provisioning profile second build ios fails needs adopted new cli,8
TISTUD-3074,clicking titanium mobile developer center titanium mobile ruble leads,open titanium studio click commands titanium mobile titanium mobile developer center browser pops looks like bad search string bad redirect dashboard indexphp,2
TISTUD-3075,create blackberry packaging launch tabgroup,blackberry packaging done via launchconfiguration however since missing tabgroup implementation displayed run configurations user packaging wizard every time,8
TISTUD-3078,npe internal error occurred initializing mobile plugin,upgrading current nightly get following error start windows code entry orgeclipsecorejobs message internal error occurred initializing mobile plugin stack javalangnullpointerexception comaptanauibrowsermanagerinitbrowsermanagerjava comaptanauibrowsermanagergetinstancebrowsermanagerjava comappceleratortitaniummobileuimobileuipluginrunmobileuipluginjava orgeclipsecoreinternaljobsworkerrunworkerjava code mac code entry orgeclipsecorejobs message internal error occurred initializing mobile plugin stack javalangnullpointerexception orgeclipsejfaceresourcejfaceresourcesgetresourcesjfaceresourcesjava orgeclipsejfaceresourceimageregistryinitimageregistryjava orgeclipsejfaceresourceimageregistryinitimageregistryjava orgeclipseuiinternalworkbenchimagesinitializeimageregistryworkbenchimagesjava orgeclipseuiinternalworkbenchimagesgetdescriptorsworkbenchimagesjava orgeclipseuiinternalworkbenchimagesgetimagedescriptorworkbenchimagesjava orgeclipseuiinternalsharedimagesgetimagedescriptorsharedimagesjava orgeclipseuipluginabstractuipluginimagedescriptorfrompluginabstractuipluginjava comappceleratortitaniummobileuimobileuipluginrunmobileuipluginjava orgeclipsecoreinternaljobsworkerrunworkerjava code regression occur titanium studio build steps reproduce start titanium studio expected result studio launches without error actual result slight pause error,5
TISTUD-3080,remove beta alloy templates,alloy templates displayed follows beta description alloy tagcategory template titledescription also longer include word beta,2
TISTUD-3084,javalangillegalargumentexception illegal group reference,updating last nights nightly build titanium studio build see following error start windows code entry comappceleratortitaniumnodejscore message build error illegal group reference stack javalangillegalargumentexception illegal group reference javautilregexmatcherappendreplacementunknown source comaptanacoreutilreplacetextpatternreplacersearchandreplacetextpatternreplacerjava comappceleratortitaniumupdateinternaldefaultreleasenotesproviderapplytemplatedefaultreleasenotesproviderjava comappceleratortitaniumupdategithubreleasenotesprovidergetreleasenotesgithubreleasenotesproviderjava comappceleratortitaniumupdatetitaniumreleasegetreleasenotestexttitaniumreleasejava comappceleratortitaniumupdateuititaniumupdatepageupdatedetailstitaniumupdatepagejava comappceleratortitaniumupdateuititaniumupdatepagecreatecontroltitaniumupdatepagejava orgeclipsejfacewizardwizardcreatepagecontrolswizardjava orgeclipsejfacewizardwizarddialogcreatepagecontrolswizarddialogjava orgeclipsejfacewizardwizarddialogcreatecontentswizarddialogjava orgeclipsejfacewindowwindowcreatewindowjava orgeclipsejfacedialogsdialogcreatedialogjava comappceleratortitaniumupdateuititaniumupdatewizarddialogopentitaniumupdatewizarddialogjava comappceleratortitaniumupdatetitaniumupdatestartupruntitaniumupdatestartupjava orgeclipseswtwidgetsrunnablelockrunrunnablelockjava orgeclipseswtwidgetssynchronizerrunasyncmessagessynchronizerjava orgeclipseswtwidgetsdisplayrunasyncmessagesdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava comappceleratortitaniumrcpideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokeunknown source javalangreflectmethodinvokeunknown source orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava code steps reproduce start titanium studio expected result titanium studio opens without error actual results titanium studio opens error,5
TISTUD-3085,numerous calls npm config get prefix indexing modules,running dev environment noticed indexing modules see screenshot log filled calls entry comaptanacore message build qualifier info comaptanacoredebugshell running process process usrlocalbinnpm config get prefix working directory null environment aptanaversionqualifier applepubsubsocketrendertmplaunchlarzbprender appleubiquitymessagetmplaunchyocwjkappleubiquitymessage commandmodeunix homeusersnle langenusutf lognamenle pathoptlocalbinoptlocalsbinoptlocalbinoptlocalsbinusrbinbinusrsbinsbinusrlocalbin pwdapplicationseclipseeclipseappcontentsmacos shellbinbash shlvl sshauthsocktmplaunchpuypoqlisteners tmpdirvarfolderszwnjmnzybxrfdcnbgrgqt usernle cfusertextencodingxf comapplejavajvmmodeclient comapplejavajvmtaskjnijava seems like something cache indexing job happens reuse making call every seems overkill,5
TISTUD-3086,badlocationexception error log,investigating ios provisioning issue customers seeing kept running exception logs entry comappceleratortitaniumui message build info failed properly color output stack orgeclipsejfacetextbadlocationexception orgeclipsejfacetexttreelinetrackerfailtreelinetrackerjava orgeclipsejfacetexttreelinetrackergetlineinformationofoffsettreelinetrackerjava orgeclipsejfacetextabstractlinetrackergetlineinformationofoffsetabstractlinetrackerjava orgeclipsejfacetextabstractdocumentgetlineinformationofoffsetabstractdocumentjava orgeclipseuiinternalconsoleconsoledocumentgetlineinformationofoffsetconsoledocumentjava comappceleratortitaniumuiinternalconsolepageparticipantloglinestylelistenercalculatestylesconsolepageparticipantjava comappceleratortitaniumuiinternalconsolepageparticipantloglinestylelistenerlinegetstyleconsolepageparticipantjava orgeclipseswtcustomstyledtextlistenerhandleeventstyledtextlistenerjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetnotifylistenerswidgetjava orgeclipseswtcustomstyledtextsendlineeventstyledtextjava orgeclipseswtcustomstyledtextgetlinestyledatastyledtextjava orgeclipseswtcustomstyledtextrenderergettextlayoutstyledtextrendererjava orgeclipseswtcustomstyledtextrenderergettextlayoutstyledtextrendererjava orgeclipseswtcustomstyledtextrenderercalculatestyledtextrendererjava orgeclipseswtcustomstyledtextrenderercalculateclientareastyledtextrendererjava orgeclipseswtcustomstyledtextresetcachestyledtextjava orgeclipseswtcustomstyledtexthandletextchangedstyledtextjava orgeclipseswtcustomstyledtexttextchangedstyledtextjava orgeclipseuiinternalconsoleconsoledocumentadapterdocumentchangedconsoledocumentadapterjava orgeclipsejfacetextabstractdocumentdofiredocumentchangedabstractdocumentjava orgeclipsejfacetextabstractdocumentdofiredocumentchangedabstractdocumentjava orgeclipsejfacetextabstractdocumentdofiredocumentchangedabstractdocumentjava orgeclipsejfacetextabstractdocumentfiredocumentchangedabstractdocumentjava orgeclipsejfacetextabstractdocumentreplaceabstractdocumentjava orgeclipsejfacetextabstractdocumentreplaceabstractdocumentjava orgeclipseuiinternalconsoleconsoledocumentreplaceconsoledocumentjava orgeclipseuiinternalconsoleioconsolepartitionerprocessqueueioconsolepartitionerjava orgeclipseuiinternalconsoleioconsolepartitionerqueueprocessingjobruninuithreadioconsolepartitionerjava orgeclipseuiprogressuijobrunuijobjava orgeclipseswtwidgetsrunnablelockrunrunnablelockjava orgeclipseswtwidgetssynchronizerrunasyncmessagessynchronizerjava orgeclipseswtwidgetsdisplayrunasyncmessagesdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava comappceleratortitaniumrcpideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava occurred almost every user provisioning issue may coincidence fix,5
TISTUD-3087,hookup standard output stdout console apps see description,developers put tiapiinfoit would great get output studio console javascript application appjs running following command mac terminal pathtosdkblackberrybuilderpy run simulator pathtproject applicationsbbndk ipaddress everything works fine show info text expected scripts view simulator logs output directed stout see tisdkblackberryblackberryndkpy line def printapplogself deviceip package password none run asblackberry simulator studio see info output quit application would expect studio behave like mac terminal regards stdout app runs calls info api see results console view,8
TISTUD-3088,new titanium project wizard autoselect cloud enablement switching sdk,file new titanium project click next uncheck automatically cloudenable application switch titanium sdk version different one expected result automatically cloudenable application checkbox remains unchecked actual result checkbox rechecked,5
TISTUD-3089,move run mobile web preview emulator action mobilewebs plugins,involves moving commandhandlermenulaunchconfig definitions related classes contributing run mobile web preview emulator action mobilewebs plugins,5
TISTUD-3090,move publish package mobile web action mobilewebs plugins,involves moving commandhandlermenulaunchconfig definitions related classes contributing publish package mobile web action mobilewebs plugins,5
TISTUD-3092,link leads page,currently link downloading itunes publish apple app store wizard links page believe page trying reference moved regression steps recreate open titanium project ios package app store click download itunes link expected result user taken download itunes page actual result user taken applecom page,3
TISTUD-3094,updating studio code support blackberry checking supported platforms,updating studio code support blackberry checking supported platforms includes work update sdkinfojson file links blackberry ndk download simulator downloads,8
TISTUD-3095,update dashboard check blackberry ndk display corresponding message,update dashboard side call sdkinfo command blackberry key parse result display info like rest platforms blackberry section dashboard look similar android one shows,8
TISTUD-3097,unsupportedoperationexception updating npm packages,user reported following exception seen log prompted updating npm packages installation failed code entry comappceleratortitaniumupdate message error encountered update subentry comappceleratortitaniumnodejscore message stack javalangunsupportedoperationexception javautilcollectionsunmodifiablemapputunknown source comappceleratortitaniumnodejsinternalcorenodepackagemanagerinstallnodepackagemanagerjava comappceleratortitaniumupdatetitaniumnpmreleaseinstalltitaniumnpmreleasejava comappceleratortitaniumupdatetitaniumsdkupdaterinstalltitaniumupdatestitaniumsdkupdaterjava comappceleratortitaniumupdatetitaniumsdkupdateraccesstitaniumsdkupdaterjava comappceleratortitaniumupdatetitaniumsdkupdaterruntitaniumsdkupdaterjava orgeclipsecoreinternaljobsworkerrunworkerjava subentry comappceleratortitaniumnodejscore message stack javalangunsupportedoperationexception javautilcollectionsunmodifiablemapputunknown source comappceleratortitaniumnodejsinternalcorenodepackagemanagerinstallnodepackagemanagerjava comappceleratortitaniumupdatetitaniumnpmreleaseinstalltitaniumnpmreleasejava comappceleratortitaniumupdatetitaniumsdkupdaterinstalltitaniumupdatestitaniumsdkupdaterjava comappceleratortitaniumupdatetitaniumsdkupdateraccesstitaniumsdkupdaterjava comappceleratortitaniumupdatetitaniumsdkupdaterruntitaniumsdkupdaterjava orgeclipsecoreinternaljobsworkerrunworkerjava entry comappceleratortitaniumalloyui message build error failed add alloy templates stack orgeclipsecoreruntimecoreexception unable find alloy binary comappceleratortitaniumalloyinternaluialloytemplateinstallergettemplateswithnewcommandalloytemplateinstallerjava comappceleratortitaniumalloyinternaluialloytemplateinstallergettemplatesalloytemplateinstallerjava comappceleratortitaniumalloyinternaluialloytemplateinstalleraccessalloytemplateinstallerjava comappceleratortitaniumalloyinternaluialloytemplateinstallerrunalloytemplateinstallerjava orgeclipsecoreinternaljobsworkerrunworkerjava subentry comappceleratortitaniumalloyui message unable find alloy binary code,5
TISTUD-3099,titanium update wizard pops startup even though updates,updates npm packages modules sdk toast appear indicating available updates titanium wizard popped required packages installed machine actual result titanium wizard popped even though updates,5
TISTUD-3105,store build path entries format shared across users checked scm,currently store build paths persistent property project done eclipse causes issues namely cannot shared another user since stored outside project developers project wont buildpath grab copy project typically scm eclipse limit size data hold way says holds strings could become issue projects many build paths,8
TISTUD-3106,retain ordering build path entries,build path entries returned set buildpathmanager order guaranteed however order important determines order query indices entries order retained persist entries load iterate would also involve updating build path entry use ordered list allowing users move entries list,8
TISTUD-3107,update build path entry,current build path entry doesnt retain ordering see tistud lists contributed entries checkboxes move closer jdts classpath need allow user addremove entries manage ordering entries additionally contributed entries become suggestions adding user also able manually add entry jscasdocml file file directory tree wasnt explicitly contributed may also want notion required entries like core titanium projects titanium sdks api modules paths,13
TISTUD-3108,install specific sdk lists sdks installed,trying install specific sdks using help install specific titanium sdk option sdks listed installed regardless actual installed sdks titanium update still correctly checks newest stable release regression functionality works titanium studio steps reproduce open titanium studio click help install specific titanium sdk check install update stream select sdk drop menu expected result studio grey installed sdks actual result sdks marked installed regardless really installed,5
TISTUD-3109,install titanium sdk disable finish button installed sdks,initially selecting intall update stream install specific titanium sdk wizard current stable sdk selected finish button lights regardless installed state would suggest finish button light initial selection installed clicking finish downloads installs sdk without issue regression happens current versions titanium studio steps reproduce open titanium studio install specific titanium sdk help install specific titanium sdk select install update stream expected result initial selection listed finish button lights installed actual result initial selection listed finish button lights even sdk listed installed,3
TISTUD-3115,denso add checkbox project creation wizard enable automotive module,denso version titanium studio add checkbox automatically enabled automotive extension project project creation wizard enabled autoselected ivi platform selected selected studio automatically include automotive module projects tiappxml,8
TISTUD-3117,add launch configuration running densoivi emulator,initially launch configuration tab could contain project field option rebuild project launch see screenshot example android emulator launch configuration tab,5
TISTUD-3118,add launch configuration running densoivi device,launch configuration tab project field unless additional options needed see screenshot example corresponding launch configuration tab android,5
TISTUD-3119,add launch configuration packaging denso application,launch configuration tab could contain project field distribution location add fields required see screenshot example android packagings main tab,8
TISTUD-3120,ios simulator console log level filter work,ios simulator console filter work levels logged regardless settings occur debugger could clirelated steps reproduce run code simulator set run config log level error code alertsession tiappsessionid tiapierrorsession tiappsessionid tiapitracetrace tiapilogtrace trace tiapidebugdebug tiapilogdebug debug tiapiinfoinfo tiapiloginfo info tiapiwarnwarn tiapilogwarn warn tiapierrorerror tiapilogerror error tiapilogfreeform freeform code actual result console level set error nothing filtered expected result console level set error error messages print console,5
TISTUD-3121,mobileweb packaging failure logged error logs,packaging mobileweb fails error message displayed indicating failure mention view failure error logs however log file also contain information failure running command manually command line get output command line info finding required modules cached info finding precached modules info finding precached images info titanium modules required continuing info finding distinct cached modules info found dependencies package modules info assembling titaniumjs info processing splash screen info assembling titaniumcss error failed create icons error unable locate executable systemlibraryframeworksjavavmframeworkversionsbinjava seems packager connect stderr get error info,8
TISTUD-3126,platform specific launch configurations target projects compatible deploy types,platform specific launch configurations applies multiple platforms iosandroidmobileweb publishrun device etc browse button selected project section titanium projects displayed limited projects corresponding platform deploy type code projectlistselectiondialog take parameter filter list projects affects following launch configurations publish iosandroidmobilewebbb rundebug simulatoremulatordevice iosandroidmobilewebbb,8
TISTUD-3128,dashboard update android sdk staging,dashboard update android sdk staging,3
TISTUD-3132,break tasks needed add code processor buildtime validator,epic adding code processor studio validator showing annotations based output captured tistud need create individual tickets workflow,8
TISTUD-3133,update preview studio install page rcp instructions,current instructions state use helpinstall new software option installing existing studio problems likely trying update rcp version confusing update need update instructions add update site preferencesinstallupdate use helpcheck updates,5
TISTUD-3134,manual download previewappceleratorcom update sites invalid,clicking manual download version preview like beta url points build performed needs update link,5
TISTUD-3137,update call alloy model generation sql adapter type selected,alloy following format generate model appropriately supported adapters types sql properties localstorage code alloy generate model name adaptertype coltype coltype code example sql model would generated like code alloy generate model mymodel sql namestring valueinteger code however currently call alloy generate model mymodel coltype need add sql model name adapter types inserting type correctly need fix sql,5
TISTUD-3139,titanium updates install missing nodejs update,nodejs uninstalled titanium studio running user checks titanium updates nodejs included installation list node modules error code error encountered update failed install titanium please see studio log information failed install alloy please see studio log information code steps reproduce open titanium studio update titanium modules nodejs alloy etc uninstall nodejs node modules alloy acs etc check titanium updates accept updates actual result errors nodejs list expected result nodejs list updates complete successfully,5
TISTUD-3140,titanium updates add version numbers first time node module installations,titanium updates add versions first node module installation node module alloy acs etc installed first time using check titanium updates version number displayed steps reproduce uninstall nodejs node modules alloy acs etc open titanium studio check titanium updates actual result node module versions listed expected result node module versions version numbers,5
TISTUD-3141,move references mobile web mobile core plugins mobileweb plugin,subtasks refactoring mobileweb code plugin completed references mobileweb titaniumcore mobileui either removed moved mobileweb uicore plugins constants resources utility methods corresponding mobile web available mobileweb plugins,13
TISTUD-3142,run configuration remove log filter run configurations,currently simulatoremulator run configs log filters console responsible behavior,5
TISTUD-3146,add extension point register build path variables resolvers,see orgeclipsejdtcoreclasspathvariableinitializers orgeclipsecoreresourcesvariableresolvers need able register variables used build paths classes resolve variable path,8
TISTUD-3147,add build path variable resolver npm module path,involves registering variable represent base path npm modules resolving npm config prefix,5
TISTUD-3148,add build path variable resolver npm source install path,involves registering variable represent source install path npm modules resolving,5
TISTUD-3149,add build path variable resolver titanium sdk install path,involves registering variable represent install path titanium sdks resolving grab prefs,5
TISTUD-3150,denso include automotivespecific project templates studio,project templates denso defined created need include denso version titanium studio,5
TISTUD-3153,log messages lost logging commands placed loop,testing tistud ran issue log output loop appear see screenshot reproduce issue using attached appjs file standard titanium project regression steps reproduce open titanium project run simulator expected results console output shown filtered based settings actual results console output missing lines looped log calls,8
TISTUD-3155,refactor titanium module project wizard mobileweb plugin contribute entry,refactor titanium module project wizard mobileweb plugin contribute entry shown screenshot,8
TISTUD-3160,blackberry preferences two configure buttons,blackberry preferences showing two configure buttons opens dashboard display one probably move button different location dialog,3
TISTUD-3161,titanium updates sudo password fails environments,installed latest titanium studio appcelerator titanium update window pops open tistudio asks install titanium cli alloy press install button dialog pops says titanium wants make changes provide password allow installation enter password tistudio tells password incorrect tistudio asks enter get around need manually install alloy titanium cli using code npm install alloy titanium code,13
TISTUD-3162,acs improve login progress message correct spelling meaning,acs improve login progress message correct spelling meaning see screenshot illformatted message reads register apps acs probably read register app acs register app acs steps reproduce create titanium project acs enabled acs login prompt appears view progress indicator text actual result illconceived message expected result perfectly spelled message lasersharp grammar meaning,3
TISTUD-3164,wiki docs update command line docs include,wiki docs update command line docs include currently documented required arguments work,1
TISTUD-3165,cli cannot use cli offline,cannot use cli offline error code titanium commandline interface cli version titanium sdk version copyright appcelerator inc rights reserved please report bugs error missing required option username error missing required option password code steps reproduce open titanium studio offline create titanium project run titanium project actual result error expected result project creation deployment without error,5
TISTUD-3166,titanium updates doesnt show nodeacs clean machine,test steps close titanium studio already opened terminal used following commands testing sudo npm uninstall acs sudo npm uninstall alloy sudo npm uninstall titanium sudo npm uninstall npm also removed nodejs forcefully launch titanium studio check titanium updates observation acs prompt available node alloy cli prompts available,3
TISTUD-3167,cannot add provisioning profiles studio,issue cannot select add provisioning profiles studio issue related customer latest stable version still issue already tried following revert studio old version upgraded also tried nightly build reinstall studio downloaded new profile also checked openssl modules per blog attach log file soon,8
TISTUD-3169,nodejs update version validation nodejs installer,nodejs add version validation nodejs installer outdated version nodejs installed studio recognize prompt reinstall nodejs titanium updates menu depending outdated version nodejs installed alloy titanium plugins fail install without proper notification terminal diagnostic code dhydembp dhyde node dhydembp dhyde npm bash npm command found code titanium documentation code nodejs run appcelerator components must nodejs later development builds supported dont node installed install nodejsorg code steps reproduce uninstall nodejs node modules alloy etc install old nodejs see docs open titanium studio check titanium updates actual result nodejs show titanium plugins fail install expected result nodejs show update latest version,8
TISTUD-3170,nodejs improve titanium updates release notes documentation,nodejs improve titanium updates release notes documentation currently blank page would helpful least documentation link nodejs steps reproduce uninstall nodejs open titanium studio check titanium updates actual result nodejs entry blank page expected result description form purpose nodejs documentation link simple statement kind,5
TISTUD-3172,nodejs update,nodejs update current hosted version minimum supported see story information tistud,5
TISTUD-3173,android preferences android sdk recognized due nonnumeric titanium sdk,though android sdk installed correctly studio starts reporting android sdk configured correctly problem also occurs studio updated latest release happens development well,8
TISTUD-3189,github clone repo support http connections,listing available git hub repos connected using ssh method via gitgithutcom connection connection option using http case use github credentials issue dont connect github using ssh use http get error try clone repo,8
TISTUD-3187,github login shouldnt display success dialog,steps use importgit repo projects enter github credentials click validate expected result login successful displayed expected actual results login success dialog appears user closes dialog displayed logged login message unnecessary since reflects login successful error login displayed dialog error,5
TISTUD-3193,screenshots field renamed attachments submit ticket screen studio,steps reproduce choose help titanium studio submit ticket attach css html etc type file actual result attachments type gets attached expected result one able attach jpeg png type files screenshots field field renamed attachment provide options users,2
TISTUD-3220,mobile web build emulator appear windows,testing tistud windows titanium studio build ran issue running project mobile web browser test menu option mobile web emulator option disappears run drop menu app explorer view steps reproduce open mobile web project run project browser run mobile web preview browser open run menu app explorer view expected result mobile web preview browser mobile web preview emulator present actual result mobile web preview browser present,8
TISTUD-3245,add cli command support building denso project,try call build weve cleaned projects build automatically checked platform support incremental builds call probably happen cleanbuild performed code titanium build platformivi package device emulator production development verbose projectdir code,8
TISTUD-3246,add cli command support packaging denso applications,add support packaging command via cli extension code titanium build package platformplatform projectdir code,8
TISTUD-3247,add cli command support run denso project,codetitlevborderstylesolid titanium build platformplatform emulatoremulatorname projectdir titanium run platformplatform emulatoremulatorname projectdir code,8
TISTUD-3248,add publish package ivi menu action app project explorer,action invoke wizard contains fields packaging launch configuration tab tistud except project field,8
TISTUD-3249,add run ivi emulator menu action app project explorer,action create launch shortcut corresponding launch config tistud directly install app ivi emulator without additional wizard menu appear ivi platform enabled projects tiappxml,5
TISTUD-3251,add run ivi device menu action app project explorer,action create launch shortcut based launch configuration defined tistud install app ivi device menu appear ivi platform enabled projects tiappxml,5
TISTUD-3254,add tizen deployment target choice titanium project wizard,show tizen checkbox deployment targets section titanium project creation wizard checkbox enabled user specified tizen sdk location preferences page selected titanium sdk version tizen support please see doc tizenenabled cli,8
TISTUD-3255,add tizen deployment target tiappxml,checkbox enabled user specified tizen sdk location preferences page selected titanium sdk tizen platform support,5
TISTUD-3256,add preference page tizen platform,preference page node titanium content contain field tizen sdk location browse button validate path generate tizensdklocator tizen sdk could downloaded,13
TISTUD-3257,add launch configuration running tizen emulator,initially launch configuration tab could contain project field option rebuild project launch see screenshot example android emulator launch configuration tab,5
TISTUD-3258,add launch configuration running tizen device,launch configuration tab project field unless additional options needed see screenshot example corresponding launch configuration tab android,5
TISTUD-3259,add cli command support run tizen project,codetitlevborderstylesolid titanium build platformplatform emulatoremulatorname projectdir titanium run platformplatform emulatoremulatorname projectdir code see doc downloading running tizenenabled cli,8
TISTUD-3260,add cli command support building tizen project,try call build weve cleaned projects build automatically checked platform support incremental builds call probably happen cleanbuild performed code titanium build platformtizen package device emulator production development verbose projectdir code see doc installing version cli supports tizen,8
TISTUD-3261,add cli command support packaging tizen applications,add support packaging command via cli extension code titanium build package platformplatform projectdir code see doc downloading running tizenenabled cli,8
TISTUD-3262,add launch configuration packaging tizen application,launch configuration tab could contain project field distribution location add fields required see screenshot example android packagings main tab,8
TISTUD-3263,add run tizen emulator menu action app project explorer,action create launch shortcut corresponding launch config tistud directly install app tizen emulator without additional wizard menu appear tizen platform enabled projects tiappxml,5
TISTUD-3264,add run tizen device menu action app project explorer,action create launch shortcut based launch configuration defined tistud install tizen app device menu appear tizen platform enabled projects tiappxml,5
TISTUD-3265,add publish package tizen menu action app project explorer,action invoke wizard contains fields packaging launch configuration tab tistud except project field,8
