issuekey,title,description,storypoint
STUDIO-3161,drag drop async allowing drop message routers scopes inside,steps reproduce create flow async try drop message router scopes inside async issue allow least first drop endpoint inside,3
STUDIO-3165,problem cloud connectors studio,installing cloud connector updatestie used esb studio add flow location added xml causing parse exception runtime steps reproduce take studio uninstall salesforce connector local bamboo updatesite install esb runtime connectors updatesite releases install latest salesforce connector found create project using runtime add endpoint salesforce connector xml tab issue location declaration salesforce connector added xml note happening using runtimes studio works fine using runtime using previous version studio,5
STUDIO-3167,support hybrid metadata models,right datasense supports two types metadata static completely obtained instrospection pojos dynamic completely obtained metadataretriever method connectors netsuite servicesource present hybrid case metadata static pojos connector handle internal map represent custom fields right theres support ootb case needs handled manually metadata retriever forcing user instrospect object hand also forces connector two versions processor example consider following public mypojo createoptional defaultpayload mypojo pojo theres way make use datasense processor youre forced add second processor looks like public mapstring object dynamiccreatemetadatakeyparam string type optional defaultpayload mapstring object proposal one solution think problem enable hybrid cases creating new annotation called metadatadynamic something like connectors pojos annotate map dynamic fields annotation studiodevkit scan annotation automatically generate instrospection medatata pojo metadata provider worry custom types annotation also used leverage datasense processors using pojos dont make dynamicxxx processors,13
STUDIO-3172,getting null pointer exception building,project created using studio snapshot trying one builds trying nightly getting npe project quite big upload download directly,5
STUDIO-3176,recreate mapping datasense,created mapping using datasense metadata entity changed user want datamapper able refetch metadata create mapping,3
STUDIO-3180,maven project creation studiostudio sometimes hangs windows,sometimes trying create maven project windows wizard hangs trying download artifacts leave computer night trying finish creation project never ended able cancel execute maven goal manually worked,8
STUDIO-3181,datasense support properties placeholders,need define experience handle properties placeholder using datasense connectivity testing work progress properties files read srcmainapp mulehomeconf contextpropertyplaceholder locationclasspathpathfileproperties element global child element springbeans location specified classpath reference path file examples codexml contextpropertyplaceholder locationclasspathmymuleappproperties fileetcmuleconfmymuleappoverrideproperties code codexml springbeans contextpropertyplaceholder locationclasspathmymuleappproperties classpathmymuleappoverrideproperties springbeans code table list properties used element window use retrieve metadata test connection dont think time need show properties used listed another tabs properties used features item table display list posible values retrieved properties files would good also show mockup name file going cache values set user using checkbox need define way clear cache way user reconfigure combo also editable user manually write values wants set encrypted properties documentation example properties file using encrypted values code datasourcedrivercommysqljdbcdriver datasourceurljdbcmysqllocalhostreportsdb datasourceusernamereportsuser datasourcepasswordencgnuuypebhywkyulqsmauqputm code even value shown encrypted offer way user use datasense use correct credentials retrieve metadata one simple way would make table editable user manually write pasword acceptance criteria metadata connectivity testing work using properties placeholders properties files located srcmainapp mulehomeconf accesible location manually specified xml using tag contextpropertyplaceholder,8
STUDIO-3188,editing rule uses new rule dialog box,edit existing rule element mapping dialog box shows title new rule instruction create new xpath rule,3
STUDIO-3205,connections view usability improvements,project multiple configuration files connection view tab mflows global elements displayed arrow left expand mflows shows elements ones connectors arrow left shown mflows ones beans transformers another kind global elements working project several mflow files open different mflow within project arrows connection view collapsed havent change project shouldnt happend attached project test points,5
STUDIO-3212,choice control continually losing predicate save project,frustrating issue choice controls iapp choice controls separate flows every time save iapp run predicate choice control lost attach iapp xml ticket snippet xml attempting attach choice control via choice xml directly choice docnamechoice expressionpayload logger messagecreating new product levelinfo docnamelogger scriptingtransformer docnamecreateproductobject scriptingscript enginegroovy cdataprintln blah messagegetinvocationpropertycatid map product messagegetpayload string catids messagegetoutboundpropertycatid string productputcatids catids productputcatid messagegetinvocationpropertycatid return product scriptingscript scriptingtransformer magentocreateproduct configrefmagento typesimple setpayloadcatid skupayloadproductcode storeviewidorcodedefault docnamecreateproduct magentoattributes descriptionpayloaddescription shortdescriptionpayloadauthorc payloadpublicationdatec magentostockdata qtypayloadinventoryc magentoattributes magentocreateproduct otherwise logger messageupdating current product levelinfo docnamelogger magentoupdateproduct configrefmagento storeviewidorcodedefault docnameupdateproduct magentocatalogproductentity refpayload magentoupdateproduct otherwise choice,5
STUDIO-3213,debugger halts phantom breakpoints,using debugger notice iapp continues halt breakpoints removed breakpoint previous debugger session persists current debugger session even cleared breakpoint restarted debugger include screenshot issue show seeing,8
STUDIO-3218,datamapper easier execute testcase,right difficult testing studio need override getstartupproperties method hack way test case picking grf files work box,5
STUDIO-3219,separation test flows app flows needed,right theres way separating testing flows real flows able create mflows testing get deployed runtime manually create config file srctestresources studio would still pick translate mflow even werent true want able use visual editor make tests,5
STUDIO-3220,easier load config files running unit test,right hard execute test load xml processing muledeployproperties like override protected final string getconfigresources properties props thisloadpropertiesmuledeployproperties string resources propsgetpropertyconfigresources string additional thisdogetconfigresources return stringutilsisblankadditional resources resources additional work box,5
STUDIO-3221,problem xml validator,steps reproduce create project add http endpoint salesforce open salesforce create global config leave default values clic windows save global elementes view open configuration window issue name unique error appears studio validating name global docname non global elelement invalid error,5
STUDIO-3233,use value defined maven settings mavenopts importing mavenbased mule project pomxml,mavenopts used different things including activating specific profiles system properties studio correctly uses mavenopts build time import time,2
STUDIO-3238,installing new runtime runtime version current projects workspace changed,steps reproduce open studio create examples check muleprojectxml runtime version install new runtime update site issue restarting studio runtime version projects changed runtime version installed,5
STUDIO-3253,service registry lookup using consumer key,service registry lookup message processor allow lookup service endpoints using consumer key done new lookup type called consumer key would accept three fields service service version consumer key acceptance tests user able configure consumer key lookup using consumer key generated registry execute lookup successfully get matching endpoints perform invocation,5
STUDIO-3254,apikit studio project creation wizard new model,apikit updates mule studio updated use new apikit model acceptance story demonstration existing per private beta version apikit studio support using new apikit model additionally user friendly editor new languagemarkup choice apikit looking like yaml also incorporated studio autocomplete elements within editor,8
STUDIO-3259,support scm merge,studio mule projects team collaboration friendly today main issue related merging mflow file,5
STUDIO-3260,studio support new oauth configuration,studio user like support new oauth configuration studio editors support generating improved user experience xml,2
STUDIO-3262,datasense sap,need support xml data model sap,5
STUDIO-3263,move popup property editors bottom window consistent,move editors property editors longer pop ups steps merge develop branch test analyze datasense support tests,5
STUDIO-3265,apikit causes datamapper issues,installed apikit define datamapper processor config get created point config grf file get created also cannot define lookup table existing grf file anymore,3
STUDIO-3267,update salesforce connector support queries,update salesforce cloud connector support new datasense query model,5
STUDIO-3266,basic query editor,mockups corpwikimulesourcecomdisplaywpconnectorquerymodel acceptance criteria select object query select fields query generated connector query displayed way editing xml use case error message displayed zero fields selected see also studio studio advanced criteria,13
STUDIO-3269,update salesforce connector support paging,update salesforce connector support new paging model queryallquerymore become deprecated query uses queryallquerymore underneath covers must able specify batch size limitcount still used multiple pages itll still auto page within limits,5
STUDIO-3272,define datasense query model,need define datasense query model provide mockups provide estimates query datasense model,3
STUDIO-3274,maven studio provide way see logs studiostudio executions check went wrong something failed,currently studiostudio failed run user needs command line run order see going wrong fixing developer using maven want see maven output things executed console controltroubleshoot execution,3
STUDIO-3275,maven feedback indication studiostudio failed run running background,developer using maven want notified projects classpath date pom studiostudio able run,3
STUDIO-3276,scm generate simple gitignore file project moment creation,ignore flows folder default,3
STUDIO-3278,scm polish mflowless experience,actually importopen project one mflows generated evaluate implicances starting mflows check project open studio,8
STUDIO-3279,studio developer want able contribute sections new mule project wizard,tbd,5
STUDIO-3283,remove old plugin files updating studio update site,updating studio update site mechanism cloud connectors studio components old plugins kept makes installation size grow lot example upgrading may release installation grow remove old plugin files,8
STUDIO-3285,metadata dynamic lookup displayed lookup type service,anypoint service registry component endpoint metadata displayed lookup type selected service,2
STUDIO-3288,jdbc connector changing jdbc editing graphical mode,using runtime jdbc connector user edits something flow view goes xml jdbc connector jdbc connector reproduce create new project paste following xml save code xml version encodingutf mule xmlnsjdbc xmlnssmtp xmlnsmulexml xmlnsfile xmlnsquartz xmlns xmlnsdoc xmlnsspring versionce xmlnsxsi xsischemalocation springbeans springbean idjdbcdatasource classorgenhydrajdbcstandardstandarddatasource destroymethodshutdown springproperty namedrivername valuecomibmdbjccdbdriverspringproperty springproperty nameurl valuejdbcdbappsdvdbnewpigcomspeeddevspringproperty springbean springbeans jdbcconnector namejdbcconnector datasourcerefjdbcdatasource pollingfrequency docnamejdbc jdbcquery keyselectloadedmules valueselect mcsitemjdbcquery jdbcconnector flow namedatabaseexampleflow docnamedatabaseexampleflow quartzinboundendpoint jobnamemyservicejob repeatinterval cronexpression thu docnamequartz responsetimeout repeatcount quartzeventgeneratorjobquartzeventgeneratorjob quartzinboundendpoint smtpoutboundendpoint hostmailnewpigcom tostevesnewpigcom frommule quartz process subjectquartz sql run test process responsetimeout docnamesmtpsmtpoutboundendpoint flow mule code flow view edit anithing double clickin component clicking without changing anything xml view bug,5
STUDIO-3299,add copy paste support message processors visual editor,feature allows user easily copy paste elements studio visual editor copy paste elements performed two ways keeping alt key pressed dragging element specific location dropped pasted element pasted drop location command element group element must selected first another container pressing command container flow scope mule configuration note option copy paste accurate first one since elements pasted end container feature also allows copy paste multiple elements,13
STUDIO-3300,enum combos properly reset changing operation,issue reproduced netsuite connector switching addrecord operation find records operation select one operation enum parameter save configuration change another operation also enums selected option present save result try start application result orgxmlsaxsaxparseexception cvcdatatypevalid inventorytransfer valid value union type searchrecordtypeenumenumtype expected user changes operationit could default first items value option previously selected new list options note scenario value preserved value mel,8
STUDIO-3301,data mapper jdbc connection recover,reason app experienced connection issue database datamapper cannot refresh connection even everything recovered,13
STUDIO-3306,consumer key dynamic element shown versions,need add validation apply dynamic element attributes element tied version runtime used consumer key stuff shown using esb runtime shown using,1
STUDIO-3309,update third party licence document,update third party licence document need review current list party libraries revised follows include libraries packaged product example list mysql driver actually packaged product review libraries licensing identify cases gpl license available cleanup libraries longer needed update public doc page accordingly place content bloomfire maintain going forward,5
STUDIO-3312,start stop execute polls via debugger,mockups,5
STUDIO-3313,define scope name record based processing,since need add recordlevel exception strategy summary report processing batches records need decide whether need new element foreach,2
STUDIO-3314,properties editor datasense integration,define implement datasense expirience new properties editor,8
STUDIO-3316,show help properties editors,documentationhelp integrated properties editors,5
STUDIO-3317,finish querybuilder,mockups acceptance criteria extra vertical layout space icons accounts fields field type shown field list see mockups field list shown connector support editing fields selecting field blocks actions form field metadata loaded see mockups field lists alphabetized filters entering string results dsql quotes around string value possible put expression field operators connector supports applicable fields show based connector metadata datasense query parseable invalid format display message describing error see mockup datasense query unsupported gui editor expressions display message current query operators supported visual editor editing query cause current query lost,8
STUDIO-3318,adapt studio metadata model support caching individual types connectors,studio currently stores metadata operation level ccoperationtypes need store type information connector level easily use query builder select metadata object feature,5
STUDIO-3319,fix studio classloader issue mulecommon depends another library,problem way studio handling mulecommon classloader dependencies order use service esb provides interact mule instance datasense need fix classloader order support new version mulecommon includes dependency antlr,5
STUDIO-3331,studio storeread correctly cloud connector versions assuming multiple plugins available one cloud connector,need studio storeread correctly cloud connector addingreading tofrom class path,5
STUDIO-3332,studio choose accordingly among one suitable connector given runtime,studio choose accordingly among one suitable connector given runtime case connectors one another one runtime,5
STUDIO-3333,improve message flow outline,new outline tree structure allow easier visualization navigability mule configs expected features filter selected element doubleclick enter key,2
STUDIO-3334,wsdljava generating pojos without setters,using wsdljava feature studio generates pojos supported datamapper missing setters lists way around objects generated maven would great something similar could accomplished via link done via maven,2
STUDIO-3335,response block working,response block working drop element response section requestresponse block wrap response block add flow,1
STUDIO-3337,requireclientauthentication recognised attribute connector,attribute requireclientauthentication recognised part red line studio attribute,2
STUDIO-3344,autocompletion syntax highlighting yaml api speficiation studio,studio apikit developer would like apikit yaml editor perform autocompletion syntax highlighting apikt interface definition,13
STUDIO-3350,npe deleting project,steps reproduce make clone followed project import maven project project imported delete project without deleting files issue followed npe raised code javalangnullpointerexception orgmuletoolingmessagefloweditormultipagemessagefloweditorcheckforprojectmovemultipagemessagefloweditorjava orgmuletoolingmessagefloweditormultipagemessagefloweditorresourcechangedmultipagemessagefloweditorjava orgeclipsecoreinternaleventsnotificationmanagerrunnotificationmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsnotificationmanagernotifynotificationmanagerjava orgeclipsecoreinternaleventsnotificationmanagerhandleeventnotificationmanagerjava orgeclipsecoreinternalresourcesworkspacebroadcasteventworkspacejava orgeclipsecoreinternalresourcesresourcebroadcastpredeleteeventresourcejava orgeclipsecoreinternalresourcesresourcedeleteresourcejava orgeclipsecoreinternalresourcesprojectdeleteprojectjava orgeclipseltkcorerefactoringresourcedeleteresourcechangeperformdeleteresourcechangejava orgeclipseltkcorerefactoringcompositechangeperformcompositechangejava orgeclipseltkcorerefactoringcompositechangeperformcompositechangejava orgeclipseltkcorerefactoringperformchangeoperationrunperformchangeoperationjava orgeclipsecoreinternalresourcesworkspacerunworkspacejava orgeclipseltkcorerefactoringperformchangeoperationexecutechangeperformchangeoperationjava orgeclipseltkinternaluirefactoringuiperformchangeoperationexecutechangeuiperformchangeoperationjava orgeclipseltkcorerefactoringperformchangeoperationrunperformchangeoperationjava orgeclipsecoreinternalresourcesworkspacerunworkspacejava orgeclipseltkinternaluirefactoringworkbenchrunnableadapterrunworkbenchrunnableadapterjava orgeclipsejfaceoperationmodalcontextmodalcontextthreadrunmodalcontextjava code,1
STUDIO-3355,definition element sap gets duplicated,defining embedded xml template inside sap outbound endpoint change moving graphical view xml view duplicate child element,2
STUDIO-3361,support pojo based query builders,acceptance criteria works least one pojo based connector,5
STUDIO-3362,native queries query editor,acceptance criteria user edit native query select query object type propagating flow native query selected edit query button available user already entered datasense query native query must generated need work othe rway around,8
STUDIO-3363,datasense query editor full text search support,acceptance criteria need show working conjunction google contacts connector possible work conjunction without filters,5
STUDIO-3364,allow user set studio project system properties,user want set system properties needed start application whether via run debug datasense,5
STUDIO-3365,deploy cloudhub sandboxes,cloudhub developer want able deploy application cloudhub sandboxes mockups sandbox api corpwikimulesourcecomdisplayionsandboxesapi,5
STUDIO-3366,npe importing project missing message processor cloud connector,steps reproduce look project uses cloud connectors installed current version studio import project issue result project imported get followed npe code javalangnullpointerexception orgmuletoolingcorebuildermessageflowmuleconfigurationxmlgeneratorstartmultisourcemuleconfigurationxmlgeneratorjava orgmuletoolingcorebuildermessageflowmuleconfigurationxmlgeneratorprocesscompartmentlanemuleconfigurationxmlgeneratorjava orgmuletoolingcorebuildermessageflowmuleconfigurationxmlgeneratorprocesscompartmentmuleconfigurationxmlgeneratorjava orgmuletoolingcorebuildermessageflowmuleconfigurationxmlgeneratorprocessflowmuleconfigurationxmlgeneratorjava orgmuletoolingcorebuildermessageflowmuleconfigurationxmlgeneratorprocessmuleconfigurationxmlgeneratorjava orgmuletoolingcorebuildermessageflowflowtomuletransformertransformflowtomuletransformerjava orgmuletoolingcorebuildermessageflowflowtomuletransformertransformflowtomuletransformerjava orgmuletoolingcorebuildertransformerutilstransformflowfiletransformerutilsjava orgmuletoolingcorebuilderincrementalbuildvisitorvisitincrementalbuildvisitorjava orgeclipsecoreinternalresourcesresourcevisitresourcejava code,3
STUDIO-3368,hide query builder user disabled datasense,user doesnt datasense dont show query builder,2
STUDIO-3369,remove icons lists accounts fields,remove icons lists query builder,1
STUDIO-3377,linux using salesforce sobject type lost refreshing,steps reproduce happening linux windows seems working fine grab linux studio create project flow http salesforce connector clic salesforce configure connector config ref adding global salesforce configuration valid credentials select create operation set type topic change focus salesforce conector metadata refreshed note xml type added canvas clic salesforce issue sobject type removed xml type lost,3
STUDIO-3382,connectivity testing improve error message,connector doesnt include min mule version user runs connectivity test error usefull test connection failed invalid global element cannot access global element test javalangthrowable,8
STUDIO-3385,handleoutputresultsets available jdbcee connector,handleoutputresultsets attribute available mule see jira currently mule studio marks invalid attribute,1
STUDIO-3391,support http static resource handler studio,please add support http static resource handler studio gui xml,3
STUDIO-3395,add new apikit flow component studio,add new flow component apikit studio component similar ordinary flow adds two attributes resource action config xml new element looks like codexml apikitflow nameflowname resourceleagues actionget setpayload valueregistrylistofleagues apikitflow code besides new properties editor must created new flow,5
STUDIO-3396,add new rest processor element studio,xml config code new element must codexml apikitrestprocessor configpathtoayamlfile code,2
STUDIO-3403,add new routing strategy dynamic router,new routing strategy added routing strategy combo named dynamicroundrobin configuration two options dynamicfirstsuccessful dynamicall new element look like code dynamicroundrobin dynamicroundrobin code making round robin routing strategy service round robin checkbox removed,2
STUDIO-3410,add support retina display,currently fonts displayed lowres look good macs retina displays fix trivial,2
STUDIO-3415,integrate esb release cloud connectors,build tasks integrating release versions everything studio,3
STUDIO-3430,open studio first time get part already exists error error log,steps reproduce build open studio error log issue get part already exists error code part already exists page layout orgeclipseuiconsoleconsoleview part already exists page layout orgeclipsejdtuipackageexplorer code,1
STUDIO-3443,datamapper release memory,time click datamapper message flow view graph executed taking aprox ram problem memory never released click ram less reach point studio consuming ram studio stops working,13
STUDIO-3445,add new router processor element studio,add new router processor element studio also imply adding new global element referenced configref generated xml config look like follow codexml apikitconfig namerouter config ramluserhomesampleyaml consoleenabledtrue consolepathconsole docnamerouter flow namemainflow docnamemainflow apikitrouter configrefrouter config docnamerouter flow code config global config referenced router element consoleenabled consolepath attributes contain default values true console respectively,3
STUDIO-3448,modify refactor apikit plugin,includes moving api definition wizard raml editor plugin removing mule dependencies wizard changes generation studio wizards contribute generic perspective,5
STUDIO-3482,hide native query editor support,connectors wont support native query language cases devkit flag studio hidedisable native query textarea,5
STUDIO-3484,new properties editors pressing cmd ctrl changes editor reflected file file saved,example configuring query annoying open sfdc select query operation configure query order save query need first change focus message processor file updated need save clic save icon message processor file updated need save would expect press cmd ctrl saved file updated saved,34
STUDIO-3485,apikit drag dropping apikit router flow breaking project,drag droping apikit router project following error displayed component drag drop code javalangruntimeexception unknown node definition orgmuletoolingcoremodulemulemodulemanagergetdefinitionmulemodulemanagerjava orgmuletoolingcoremodulemulemodulemanagergetdefinitionmulemodulemanagerjava orgmuletoolingmessagefloweditpartcompartmentlaneeditpartgetdefinitioncompartmentlaneeditpartjava orgmuletoolingmessagefloweditpartcompartmentlaneeditpartbuildresponsemodelcompartmentlaneeditpartjava orgmuletoolingmessagefloweditpartcompartmentlaneeditpartbuilddisplaymodelcompartmentlaneeditpartjava orgmuletoolingmessagefloweditpartcompartmentlaneeditpartgetmodelchildrencompartmentlaneeditpartjava orgeclipsegefeditpartsabstracteditpartrefreshchildrenabstracteditpartjava orgmuletoolingmessagefloweditpartcompartmentlaneeditpartrefreshchildrencompartmentlaneeditpartjava orgmuletoolingmessagefloweditpartcompartmentlaneeditpartupdatecompartmentlaneeditpartjava javautilobservablenotifyobserversobservablejava orgmuletoolingmodelmessageflowdecoratorentitydecoratorfireevententitydecoratorjava orgmuletoolingmodelmessageflowdecoratorcompartmentlanedecoratoraddentitycompartmentlanedecoratorjava orgmuletoolingmessageflowcommandnodecreatecommandaddcreatednodenodecreatecommandjava orgmuletoolingmessageflowcommandpatterncreatecommandexecutepatterncreatecommandjava orgeclipsegefcommandscommandstackexecutecommandstackjava orgeclipsegefdndabstracttransferdroptargetlistenerhandledropabstracttransferdroptargetlistenerjava orgeclipsegefdndtemplatetransferdroptargetlistenerhandledroptemplatetransferdroptargetlistenerjava orgeclipsegefdndabstracttransferdroptargetlistenerdropabstracttransferdroptargetlistenerjava orgeclipsejfaceutildelegatingdropadapterrundelegatingdropadapterjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipseuiinternaljfaceutilrunjfaceutiljava orgeclipsejfaceutilsaferunnablerunsaferunnablejava orgeclipsejfaceutildelegatingdropadapterdropdelegatingdropadapterjava orgeclipseswtdnddndlistenerhandleeventdndlistenerjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetnotifylistenerswidgetjava orgeclipseswtdnddroptargetdropdroptargetjava orgeclipseswtdnddroptargetperformdragoperationdroptargetjava orgeclipseswtdnddroptargetdroptargetprocdroptargetjava orgeclipseswtinternalcocoaosobjcmsgsendnative method orgeclipseswtinternalcocoansviewdragimagensviewjava orgeclipseswtdnddragsourcedragdragsourcejava orgeclipseswtdnddragsourcehandleeventdragsourcejava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetnotifylistenerswidgetjava orgeclipseswtwidgetsdisplayrundeferredeventsdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava orgeclipseuiinternalideapplicationideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjavacode,1
STUDIO-3497,add dsql support full text search queries,design dsql represent full text query modify mule common support,3
STUDIO-3501,dsql support spaces field name,requirement fields space name supported whether convention means example marketo custom fields,5
STUDIO-3502,design dsql changes support datasense query improvements,need create technical specs dsql supports full text search selecting fields fields selection possible example using like select fields name contain spaces example select field space goal approved spec,5
STUDIO-3503,query builder support non field selection,studio user able create dsql query graphically cases field selection supported type field level selection supported studio interface acceptance dsql allow whatever definition made studio valid field selection,5
STUDIO-3505,poll improve watermark validation,using watermark poll flow processing strategy flow set synchronous studio validate,3
STUDIO-3507,merge new datamapper threading model,merge test new version datamapper new threading model use cases xml xml goal understand improvements new threading model clover provided improve performance datamapper characterized performance,8
STUDIO-3509,spec hybrid metadata,spec solution hybrid metadata connectors netsuite zuora cover whole experience devkit studiodatamapper,5
STUDIO-3513,apikit srcmainapi folder imported previously exported mule projects,user imports mule project srcmainapi folder yaml files automatically imported,1
STUDIO-3514,apikit importing mule project apikit router component apikit library added project,importing mule project apikit router component studio adding apikit library project,1
STUDIO-3522,release,need package studio andes bug fixing mule esb andes latest devkit support patch mule esb latest versions cloud connectors built latest devkit update site studio andes bug fixing update site,5
STUDIO-3527,remove jdbc jars clover distribution,see private comment description,3
STUDIO-3529,trackingenabledefaulteventsfalse removed flow configuration,write trackingenabledefaulteventsfalse xml editor view saving moving message flow editor trackingenabledefaulteventsfalse removed affects cloudhub users needs trackingenabledefaulteventsfalse order disable flows event tracking feature,2
STUDIO-3532,autodelete attribute get removed sftp connector edit flow visual,step reproduce past following connector configuration codexml sftpconnector namesftpconnector docnamesftp validateconnectionstrue autodeletefalse code get view add anything flow back xml autodelete gone,1
STUDIO-3535,studio trying reach external system arguments dynamic metadata available,studio trying reach external system arguments dynamic metadata available used work got broken andes,5
STUDIO-3536,querybuilder dialog slow refresh,querybuilder dialog slow refresh rate leading strange behaviour list components,3
